file,reference,speed,command_df,step_width,period,gait,energy_topology_gate_pass,energy_no_termination_gate_pass,energy_periodic_orbit_gate_pass,cycle_rms,energy_reference_valid,positive_mechanical_cot,absolute_mechanical_cot,positive_work_j,absolute_work_j,forward_displacement_m,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,command_gate_pass,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR
energy_s0.300_d0.625_v0.300_trot_p0.48.npz,0,0.3,0.625,0.3,0.48,trot,1,1,1,0.0013737911106572443,1,0.2166993788955381,0.43049888690930993,18.72871676064998,37.215745724703936,0.58660888671875,0.625,0.0,0.28727751548091573,0.012722484519084254,0.006702473511298495,0.006371655051286018,0.3057553411150972,0.0057553411150972345,0.0014116860506797491,0.0023345947265625,0.005029535317923018,0.005956768058240414,0.0042431933167419306,0.012542154466445157,1.0,1.0,0,1,0.625,60,0.14394531026482582,1.0,1.0,0.625,60,-0.15038005486130715,1.0,1.0,0.625,60,0.14240486125151317,1.0,1.0,0.625,60,-0.13782480458418528,1.0,1.0
