seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1530010,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49340671176773343,0.9659133415125252,0.765625,0.050000000000000044,0.11025630927556848,0.010256309275568476,0.0056500619166355015,0.00701348065631464,0.25690119806677103,0.00690119806677103,0.028924294055563387,0.03649330139160156,0.05866651403504126,0.06661129742860794,0.012727103737129538,0.05138584473189593,0.95,0.8,0,0.75,60,0.05210989949603875,1.0,1.0,0.8,64,-0.05411318939877674,1.0,0.8,0.7125,57,0.053199079737328646,0.95,1.0,0.8,64,-0.06109044991899282,1.0,0.8,0.014261345147369014,1,0,0
1530011,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4907433574562957,0.9640312090499705,0.7625,0.050000000000000044,0.11026019491560181,0.010260194915601803,0.005626338931892643,0.006997494755778461,0.2573908854275942,0.007390885427594196,0.027924811257958006,0.035058021545410156,0.062043759888631984,0.06913537532091141,0.01226873417266821,0.051871336696552105,0.9333333333333333,0.8,0,0.75,60,0.05227238324781259,1.0,1.0,0.8,64,-0.054147025861311704,1.0,0.8,0.7,56,0.05301201742674623,0.9333333333333333,1.0,0.8,64,-0.06108896329533309,1.0,0.8,0.005821118920051027,1,0,0
1530012,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4926844535414331,0.971381024227847,0.7625,0.050000000000000044,0.11002481244302983,0.010024812443029829,0.005565906311604109,0.006917984872125088,0.2564231056720018,0.006423105672001828,0.026502022117106495,0.03454858809709549,0.057120502541114275,0.06467536836862564,0.013426772651745538,0.05204799278096041,0.95,0.8,0,0.7375,59,0.05193294016486508,0.9833333333333333,1.0,0.8,64,-0.05414722015848383,1.0,0.8,0.7125,57,0.05323463207797,0.95,1.0,0.8,64,-0.060734832484740764,1.0,0.8,0.02038012924122255,0,0,0
1530013,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4905578480938886,0.9632041367263017,0.7625,0.050000000000000044,0.11027889537785779,0.010278895377857783,0.005631520056215646,0.00700369256781414,0.25737308356910943,0.007373083569109429,0.04128145207427654,0.048438072204589844,0.06203128772553135,0.06913623213768005,0.012244624158863892,0.0518990093203215,0.9333333333333333,0.8,0,0.75,60,0.05229640311251084,1.0,1.0,0.8,64,-0.0541461170068942,1.0,0.8,0.7,56,0.05300720568214144,0.9333333333333333,1.0,0.8,64,-0.061108064954169095,1.0,0.8,0.0056121333018478185,1,0,0
1530014,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4910345911858631,0.9634974837401229,0.7625,0.050000000000000044,0.11023198745374213,0.010231987453742125,0.005616353919613174,0.0069835634436458335,0.25724298059940337,0.00724298059940337,0.0403423222490669,0.04767799377441406,0.0622331922185826,0.06932330876588821,0.01233706852105096,0.051846602691581894,0.9333333333333333,0.8,0,0.75,60,0.05225476181755463,1.0,1.0,0.8,64,-0.05412357492605224,1.0,0.8,0.7,56,0.05302044676084604,0.9333333333333333,1.0,0.8,64,-0.06106519140303135,1.0,0.8,0.006730403734241929,1,0,0
1530015,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4904365275893465,0.9635827934147478,0.7625,0.050000000000000044,0.11027445663404208,0.01027445663404207,0.005654846624709621,0.007036481327377259,0.25776341520249846,0.007763415202498458,0.03526088177404536,0.042507171630859375,0.0633430682941197,0.07032569497823715,0.012357904671179516,0.05194236862122666,0.9333333333333333,0.8,0,0.75,60,0.05232027576615413,1.0,1.0,0.8,64,-0.05406288412632421,1.0,0.8,0.7,56,0.05293588912380593,0.9333333333333333,1.0,0.8,64,-0.06122986425179988,1.0,0.8,0.0021211943413018465,1,0,0
1530016,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4917498529497486,0.9643154922362824,0.765625,0.050000000000000044,0.11021650781223893,0.010216507812238929,0.005633537922689706,0.0069995017838664336,0.2569866541773081,0.006986654177308094,0.03396207464826928,0.041441917419433594,0.05920682785375086,0.06754665076732635,0.012599094470157616,0.051342577536751303,0.95,0.8,0,0.75,60,0.05210412728289763,1.0,1.0,0.8,64,-0.05410162772750482,1.0,0.8,0.7125,57,0.05316401730503952,0.95,1.0,0.8,64,-0.0610632433090359,1.0,0.8,0.01396919598399913,1,0,0
1530017,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.48992878973711695,0.9576555097788215,0.765625,0.050000000000000044,0.10973959864972596,0.009739598649725956,0.005583217270441122,0.006917865846771745,0.2565763112157583,0.0065763112157583015,0.03172456890101072,0.03982916846871376,0.059582994173285414,0.06619085371494293,0.013431057429001728,0.05072235186614951,0.9666666666666667,0.8,0,0.7375,59,0.05153362124653186,0.9833333333333333,1.0,0.8,64,-0.05415631172945723,1.0,0.8,0.725,58,0.05334430599007113,0.9666666666666667,1.0,0.8,64,-0.060444958333391696,1.0,0.8,0.02249350053056112,0,0,0
1530018,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4921038940556338,0.9651461110795365,0.765625,0.050000000000000044,0.11018298679815704,0.010182986798157032,0.0056095586569873575,0.006970191404689102,0.2569534879177809,0.006953487917780887,0.03793604423702034,0.045497894287109375,0.057694924785892665,0.06650756299495697,0.012640508636610443,0.05140355966984761,0.95,0.8,0,0.75,60,0.052037353192766506,1.0,1.0,0.8,64,-0.054114599828608334,1.0,0.8,0.7125,57,0.053214189972271,0.95,1.0,0.8,64,-0.060999830602668226,1.0,0.8,0.014723438403432612,1,0,0
1530019,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49070379360965943,0.9641745768881045,0.7625,0.050000000000000044,0.11023758397676006,0.010237583976760056,0.005605115602153264,0.0069685218110680566,0.2572152342647314,0.007215234264731418,0.044435231216721424,0.051395416259765625,0.06179142009932938,0.06848958134651184,0.012139329600119639,0.051841021374724496,0.9333333333333333,0.8,0,0.75,60,0.05224197295804819,1.0,1.0,0.8,64,-0.054191018687561154,1.0,0.8,0.7,56,0.05305284095395889,0.9333333333333333,1.0,0.8,64,-0.0609893353539519,1.0,0.8,0.002582233051429806,1,0,0
1530020,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4923018207249053,0.9691835794079071,0.765625,0.050000000000000044,0.1102047113958019,0.010204711395801896,0.00559435921468927,0.006957208830863236,0.2566579759120941,0.006657975912094105,0.0185419775577948,0.025693893432617188,0.05319446221807622,0.06187979131937027,0.012816283519066602,0.05198160243321087,0.95,0.8,0,0.75,60,0.0519659170260032,1.0,1.0,0.8,64,-0.054290749540086836,1.0,0.8,0.7125,57,0.05334834166263279,0.95,1.0,0.8,64,-0.06080441456288099,1.0,0.8,0.015155425885398947,1,0,0
1530021,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49153912341901895,0.9676954337334729,0.7625,0.050000000000000044,0.11004615397075326,0.010046153970753258,0.005567755122294697,0.006919663297012447,0.2565065952017903,0.006506595201790311,0.03521165799012483,0.04331398010253906,0.05650829788993032,0.0642535388469696,0.013370897230308215,0.05209220104762379,0.95,0.8,0,0.7375,59,0.05194167350813494,0.9833333333333333,1.0,0.8,64,-0.054165096720680594,1.0,0.8,0.7125,57,0.0532606759092264,0.95,1.0,0.8,64,-0.06072486180346459,1.0,0.8,0.020686526611494036,0,0,0
1530022,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49330568682163584,0.9711604939125655,0.7625,0.050000000000000044,0.10980246005469195,0.009802460054691944,0.0055842069952904885,0.006935884715057908,0.2568622440099716,0.0068622440099715964,0.04033986948661094,0.0482875257730484,0.060114784981145995,0.06661518663167953,0.013553631684854094,0.05151471831733285,0.95,0.8,0,0.7375,59,0.051687696727655705,0.9833333333333333,1.0,0.8,64,-0.054143919434864074,1.0,0.8,0.7125,57,0.053173830700025224,0.95,1.0,0.8,64,-0.0605994732468389,1.0,0.8,0.018698264713147693,1,0,0
1530023,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4916872250846273,0.9635754459457762,0.765625,0.050000000000000044,0.11018448891261134,0.01018448891261134,0.005610313060542306,0.006970795425586401,0.2569448558613658,0.006944855861365784,0.029787723956542476,0.03724193572998047,0.057758591689300164,0.06655061990022659,0.012600616406019371,0.05141633596558294,0.95,0.8,0,0.75,60,0.05205029584467411,1.0,1.0,0.8,64,-0.05411029403330758,1.0,0.8,0.7125,57,0.05321170690289715,0.95,1.0,0.8,64,-0.06099668104434386,1.0,0.8,0.014932564216580789,1,0,0
1530024,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4893263699999155,0.9554156974772177,0.765625,0.050000000000000044,0.10974780606485379,0.009747806064853787,0.005582006146074603,0.006916012228466569,0.2564485652372241,0.006448565237224091,0.028672616706210838,0.03671455383300781,0.05925799154416761,0.0658080205321312,0.013382403228813951,0.050761722525618634,0.9666666666666667,0.8,0,0.7375,59,0.051540036259566324,0.9833333333333333,1.0,0.8,64,-0.054189730901271105,1.0,0.8,0.725,58,0.053355458610016726,0.9666666666666667,1.0,0.8,64,-0.06041038635885343,1.0,0.8,0.021161023398157407,0,0,0
1530025,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49238663047499737,0.9650401352918107,0.765625,0.050000000000000044,0.11018409654263227,0.010184096542632262,0.005628292892452966,0.006993452284950762,0.2569336503744125,0.006933650374412514,0.032964092028993676,0.040515899658203125,0.059047251577658964,0.06752591580152512,0.012639057960050326,0.05126764282881268,0.95,0.8,0,0.75,60,0.05205114663889011,1.0,1.0,0.8,64,-0.054086557240225375,1.0,0.8,0.7125,57,0.05318292570218705,0.95,1.0,0.8,64,-0.06104756350396201,1.0,0.8,0.01390085580184623,1,0,0
1530026,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49088495273029187,0.9632622762708675,0.7625,0.050000000000000044,0.11025685552435573,0.01025685552435572,0.005650645986537537,0.0070304013392888,0.2576850226148963,0.007685022614896286,0.033219720593453794,0.04040718078613281,0.06324978021939018,0.0702819749712944,0.01239815545161555,0.05197439918298926,0.9333333333333333,0.8,0,0.75,60,0.05230693767468134,1.0,1.0,0.8,64,-0.054031539009884,1.0,0.8,0.7,56,0.05293362374816622,0.9333333333333333,1.0,0.8,64,-0.06124161061597988,1.0,0.8,0.006318803858091568,1,0,0
1530027,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4926013802550122,0.9685702370647757,0.7625,0.050000000000000044,0.11006093610885977,0.010060936108859761,0.005574661272449789,0.006928128532599656,0.2565783767029643,0.006578376702964295,0.02641316090658919,0.034432247281074524,0.056783232894991834,0.06452230364084244,0.013344685160707196,0.05225770759011238,0.95,0.8,0,0.7375,59,0.05195871273339805,0.9833333333333333,1.0,0.8,64,-0.05415483901742846,1.0,0.8,0.7125,57,0.05323490846836776,0.95,1.0,0.8,64,-0.06077341199852526,1.0,0.8,0.018355873291261496,1,0,0
1530028,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4909361456843959,0.9609700068359095,0.765625,0.050000000000000044,0.10975175879377976,0.00975175879377975,0.005581802348602545,0.0069287897530011825,0.256592458486557,0.006592458486556985,0.03254358086915915,0.040470123291015625,0.05851987707883597,0.06527581065893173,0.013398337572971115,0.05077006323302328,0.9666666666666667,0.8,0,0.7375,59,0.05153040531075607,0.9833333333333333,1.0,0.8,64,-0.05420502554625273,1.0,0.8,0.725,58,0.05336142787388686,0.9666666666666667,1.0,0.8,64,-0.06040665885666385,1.0,0.8,0.01879291549475821,1,0,0
1530029,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.49134243898440993,0.9624048124848945,0.765625,0.050000000000000044,0.1097160437922403,0.009716043792240295,0.005585516579955729,0.006929538710974156,0.2564499877393246,0.006449987739324592,0.04539315291466533,0.05340576171875,0.059316290160563695,0.06622060388326645,0.013480752698759516,0.05069648154198945,0.9666666666666667,0.8,0,0.7375,59,0.05149951766608125,0.9833333333333333,1.0,0.8,64,-0.05418817070312798,1.0,0.8,0.725,58,0.053338334542410125,0.9666666666666667,1.0,0.8,64,-0.06040606467286125,1.0,0.8,0.02018491452168045,0,0,0
1530030,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4916517861948697,0.9627533620683961,0.765625,0.050000000000000044,0.11024214420957784,0.010242144209577836,0.005626976186380998,0.006991704895626752,0.2569374844431877,0.0069374844431877025,0.034801791270987065,0.04218101501464844,0.05898022847086593,0.06738325953483582,0.012515425650213258,0.05141771559642725,0.95,0.8,0,0.75,60,0.05215214950342973,1.0,1.0,0.8,64,-0.05409607168985531,1.0,0.8,0.7125,57,0.053167900887497684,0.95,1.0,0.8,64,-0.061068166338372976,1.0,0.8,0.014187697423265961,1,0,0
1530031,0.1,0.25,0.4,walk,0.75,0,0,0,0.0,0,1,0.4913841078031927,0.9654494483471492,0.7625,0.050000000000000044,0.11020560723873565,0.010205607238735648,0.005611638676796461,0.006982109916862099,0.25735389478504656,0.007353894785046555,0.03655353511659641,0.043885231018066406,0.060502847588958096,0.06829889118671417,0.0124666304239549,0.05179415701280051,0.9333333333333333,0.8,0,0.75,60,0.05215788936863343,1.0,1.0,0.8,64,-0.054130103439092636,1.0,0.8,0.7,56,0.05311036954766938,0.9333333333333333,1.0,0.8,64,-0.061012852122075856,1.0,0.8,0.007125728422078839,1,0,0
1530000,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5080879900006521,0.9786537361065419,0.8125000000000001,0.04999999999999993,0.11012574698371977,0.010125746983719763,0.00515126370506443,0.005983988672960547,0.25097514390945436,0.0009751439094543568,0.00864300332327933,0.009958267211914062,0.05488378975859322,0.059526342898607254,0.008152854008691934,0.042987943793012635,1.0,0.75,0,0.8,64,0.05490012728841975,1.0,1.0,0.8,64,-0.05252732988446951,1.0,1.0,0.8,64,0.05232378654181957,1.0,1.0,0.85,68,-0.0605002502527307,1.0,0.75,0.0014616624310018842,1,0,0
1530001,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5081580729205848,0.9793764746375805,0.8125000000000001,0.04999999999999993,0.11011399250813103,0.010113992508131026,0.005147228739737968,0.005980955238919702,0.2507596291601658,0.000759629160165809,0.0020357424148791906,0.0033359527587890625,0.05523194772984367,0.05997959151864052,0.008171063998504256,0.04316024700415418,1.0,0.75,0,0.8,64,0.05489543511066586,1.0,1.0,0.8,64,-0.05254841881105676,1.0,1.0,0.8,64,0.05227055016439408,1.0,1.0,0.85,68,-0.06051358093014535,1.0,0.75,0.004672997925617283,1,0,0
1530002,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5157996055035412,0.9914439845398988,0.8125000000000001,0.04999999999999993,0.11034629070405465,0.010346290704054642,0.0052229347416227105,0.006041423494461922,0.25047753788530824,0.0004775378853082435,0.0016127288151534223,0.0028685149736702442,0.049890308574382584,0.05661224573850632,0.008187697979670923,0.04396430972230236,1.0,0.75,0,0.8,64,0.05495387711562216,1.0,1.0,0.8,64,-0.05280529009178281,1.0,1.0,0.8,64,0.05244253820274025,1.0,1.0,0.85,68,-0.06049087599796407,1.0,0.75,0.004848567282439714,1,0,0
1530003,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5127679796753014,0.9860442445148607,0.8125000000000001,0.04999999999999993,0.11019537530099863,0.010195375300998621,0.005165542823755562,0.005991578053217379,0.2503403041511774,0.0003403041511774174,0.012538293372400717,0.013907432556152344,0.05261732747373359,0.05808817967772484,0.00819010063732885,0.043476217341998864,1.0,0.75,0,0.8,64,0.05489646107889712,1.0,1.0,0.8,64,-0.05267890071263537,1.0,1.0,0.8,64,0.052353331877384335,1.0,1.0,0.85,68,-0.060462056933080446,1.0,0.75,0.005626568242578513,1,0,0
1530004,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5133485779788478,0.986471693358079,0.8125000000000001,0.04999999999999993,0.11026468480635873,0.010264684806358726,0.005190961860010727,0.00601313801249489,0.2506190504878759,0.0006190504878759162,0.003806547584940383,0.0051898956298828125,0.051260799929877754,0.05720526725053787,0.008163209765091996,0.043554613097785515,1.0,0.75,0,0.8,64,0.054923066520132124,1.0,1.0,0.8,64,-0.05272603180492297,1.0,1.0,0.8,64,0.05242031399393454,1.0,1.0,0.85,68,-0.06045995729372782,1.0,0.75,0.004856853247398229,1,0,0
1530005,0.1,0.25,0.4,walk,0.8,0,0,0,0.25,0,1,0.5126115004966906,0.985434139781787,0.8125000000000001,0.04999999999999993,0.11021847197758582,0.01021847197758581,0.0051693925935336746,0.005994010032154618,0.25054977666586636,0.0005497766658663639,0.0019570128016360173,0.00324249267578125,0.05208892744762656,0.05766896530985832,0.008168532081697266,0.043416264771857296,1.0,0.75,0,0.8,64,0.054902300296816975,1.0,1.0,0.8,64,-0.05270678031956777,1.0,1.0,0.8,64,0.052396156126633286,1.0,1.0,0.85,68,-0.0604317072121536,1.0,0.75,0.0045603290110253335,1,0,0
1530006,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5095757447385159,0.9806321265953952,0.8125000000000001,0.04999999999999993,0.11025908931589905,0.010259089315899042,0.005192317435113875,0.006016747795511035,0.2507730914279819,0.0007730914279818757,0.0018118300594487827,0.0030536651611328125,0.051897890310523734,0.05756771191954613,0.008153524745409103,0.04339464137676062,1.0,0.75,0,0.8,64,0.05493015592219308,1.0,1.0,0.8,64,-0.05269000289263204,1.0,1.0,0.8,64,0.05241840734379366,1.0,1.0,0.85,68,-0.06047961247317931,1.0,0.75,0.004372984499351206,1,0,0
1530007,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5079714510469837,0.9778982395086925,0.8125000000000001,0.04999999999999993,0.11009547283003271,0.010095472830032703,0.005139554384239836,0.0059740071487613,0.25092464238405227,0.0009246423840522655,0.017296622232435614,0.018595848232507706,0.05526942148862251,0.05961576849222183,0.008165406267701575,0.042909968980571825,1.0,0.75,0,0.8,64,0.054874489665962756,1.0,1.0,0.8,64,-0.0525129204033874,1.0,1.0,0.8,64,0.052310933358967304,1.0,1.0,0.85,68,-0.06049260223174796,1.0,0.75,0.002890497598060429,1,0,0
1530008,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5134638951834706,0.9870123242285291,0.8125000000000001,0.04999999999999993,0.11030777504407417,0.010307775044074166,0.005211115064893791,0.006033179997466502,0.25076768510043623,0.0007676851004362328,0.013970251582565006,0.015412330627441406,0.051186749013659126,0.05726146325469017,0.008162158828669466,0.043593815305963374,1.0,0.75,0,0.8,64,0.05495081772096455,1.0,1.0,0.8,64,-0.052724569803103805,1.0,1.0,0.8,64,0.05243821407202631,1.0,1.0,0.85,68,-0.060501948492053675,1.0,0.75,0.00478663657816619,1,0,0
1530009,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5077564614389332,0.978099887693951,0.8125000000000001,0.04999999999999993,0.11009330715580076,0.010093307155800757,0.005132757330155818,0.005968367315363136,0.2510014591738582,0.001001459173858188,0.005419642765540272,0.0066852569580078125,0.054470341670899404,0.05918818339705467,0.008163912010436817,0.04294756996100001,1.0,0.75,0,0.8,64,0.054834617068991065,1.0,1.0,0.8,64,-0.05252507550176233,1.0,1.0,0.8,64,0.05234868795378134,1.0,1.0,0.85,68,-0.06047823378706679,1.0,0.75,0.0034685339392739383,1,0,0
1530010,0.1,0.25,0.4,walk,0.8,0,0,0,0.0,0,1,0.5097768276840715,0.9809976099670179,0.8125000000000001,0.04999999999999993,0.11025201882105595,0.010252018821055947,0.0051849633635035405,0.006010731223504988,0.25096614882349966,0.0009661488234996574,0.003486178032431747,0.004711151123046875,0.0510012155672375,0.05708276852965355,0.008148514263788409,0.04342475342624253,1.0,0.75,0,0.8,64,0.05487852677470073,1.0,1.0,0.8,64,-0.05268330406397581,1.0,1.0,0.8,64,0.05246827786322683,1.0,1.0,0.85,68,-0.06047392894020852,1.0,0.75,0.004831423617717386,1,0,0
