seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1510011,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30391083553759257,0.609200513663182,0.75,0.0,0.11368667160988681,0.013686671609886805,0.006843335804943406,0.007823992411916452,0.35560425464063883,0.0056042546406388505,0.011158884706155328,0.013444900512695312,0.016375281128832995,0.018253328278660774,0.004252210579242459,0.025902075587899427,1.0,1.0,0,0.75,72,0.06014891998428437,1.0,1.0,0.75,72,-0.05412490717652771,1.0,1.0,0.75,72,0.058177098321417965,1.0,1.0,0.75,72,-0.05492241773754358,1.0,1.0,0.006281547622229232,1,1,0
1510012,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30393639426935815,0.6093375140027991,0.75,0.0,0.11370052125615378,0.013700521256153772,0.006850260628076889,0.007829983124975112,0.35553062210480374,0.005530622104803762,0.00894384128155126,0.011231785640120506,0.01593074330200567,0.017591608688235283,0.004275929787569936,0.025934288676821265,1.0,1.0,0,0.75,72,0.06015409849998024,1.0,1.0,0.75,72,-0.054143029989467725,1.0,1.0,0.75,72,0.05818353883094258,1.0,1.0,0.75,72,-0.054920375191917024,1.0,1.0,0.002369907249457413,1,1,0
1510013,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30391339203377377,0.6090482325257367,0.75,0.0,0.11369529989961949,0.013695299899619484,0.00684764994980974,0.00782783088701156,0.3555662417784333,0.005566241778433345,0.006111205134693148,0.008417129516601562,0.016076640027042902,0.01778668351471424,0.004289546122756672,0.025904683927814406,1.0,1.0,0,0.75,72,0.060152310567597546,1.0,1.0,0.75,72,-0.05413560264019503,1.0,1.0,0.75,72,0.05818465419320597,1.0,1.0,0.75,72,-0.05491803239824043,1.0,1.0,0.002400088639374598,1,1,0
1510014,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30418627003889365,0.6099031992914513,0.75,0.0,0.11361931204899317,0.013619312048993165,0.006809656024496586,0.007801262708380816,0.35548809077590704,0.005488090775907062,0.005475881866487251,0.00792694091796875,0.015273072981925529,0.017074795439839363,0.00440411934997834,0.02595625382394519,1.0,1.0,0,0.75,72,0.060061234773861036,1.0,1.0,0.75,72,-0.05423354512701432,1.0,1.0,0.75,72,0.058231119635618396,1.0,1.0,0.75,72,-0.0547127245614926,1.0,1.0,0.002764495395739671,1,1,0
1510015,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.304145077184124,0.6096830502045221,0.75,0.0,0.11363432970311907,0.013634329703119064,0.00681716485155953,0.007808755314908919,0.35549809349079925,0.005498093490799272,0.007374763753405003,0.009965896606445312,0.014805015939011974,0.016711849719285965,0.004479619746896896,0.025995734772588087,1.0,1.0,0,0.75,72,0.06003410296721591,1.0,1.0,0.75,72,-0.0542573556303978,1.0,1.0,0.75,72,0.05827198544931081,1.0,1.0,0.75,72,-0.05470521535931362,1.0,1.0,0.003074570535383588,1,1,0
1510016,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30420820346782507,0.6098748497787378,0.75,0.0,0.11356572612809639,0.013565726128096381,0.006782863064048189,0.007785282008505113,0.35551009327173233,0.0055100932717323525,0.017353564427082017,0.020295143127441406,0.01430776156755785,0.01612183079123497,0.004636393577595622,0.025990500537418994,1.0,1.0,0,0.75,72,0.05993822936175598,1.0,1.0,0.75,72,-0.05435767469720708,1.0,1.0,0.75,72,0.05834205655588044,1.0,1.0,0.75,72,-0.05449349164134926,1.0,1.0,0.0006477637383511647,1,1,0
1510017,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3036468949304405,0.6082918620689554,0.75,0.0,0.11374920213388073,0.013749202133880728,0.006874601066940357,0.007842264301143584,0.3557049281274279,0.0057049281274278996,0.021749530478101884,0.023688795045018196,0.017885472604347273,0.020304737612605095,0.004097373978786977,0.025798047679452565,1.0,1.0,0,0.75,72,0.060274575733476214,1.0,1.0,0.75,72,-0.05400583934452799,1.0,1.0,0.75,72,0.05808777351760202,1.0,1.0,0.75,72,-0.055130215672155224,1.0,1.0,0.002942037247849941,1,1,0
1510018,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3041123466687134,0.6095414010800304,0.75,0.0,0.11362255662162271,0.013622556621622706,0.006811278310811351,0.00780251705436967,0.35552783372501534,0.005527833725015363,0.00344641396188042,0.005793571472167969,0.015329390888593492,0.01710645481944084,0.004429864087000431,0.025939892670077378,1.0,1.0,0,0.75,72,0.06005376406634847,1.0,1.0,0.75,72,-0.05423404866208633,1.0,1.0,0.75,72,0.05824505853363209,1.0,1.0,0.75,72,-0.05471224198117852,1.0,1.0,0.002762407543118036,1,1,0
1510019,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.3042332268642771,0.6099221925136054,0.75,0.0,0.11364055750891566,0.013640557508915657,0.006820278754457829,0.007812456390820441,0.3555017157147328,0.005501715714732847,0.019921934955854908,0.022525787353515625,0.014657503384652087,0.016742361709475517,0.00450606683190605,0.02600680520568918,1.0,1.0,0,0.75,72,0.060025210285352334,1.0,1.0,0.75,72,-0.054267612803313464,1.0,1.0,0.75,72,0.058288399750987686,1.0,1.0,0.75,72,-0.054699892178177834,1.0,1.0,0.0031228691705373654,1,1,0
1510020,0.1,0.35,0.48,trot,0.75,1,0,1,1.0,1,1,0.30388841072202777,0.6089854262323252,0.75,0.0,0.11368501990930074,0.013685019909300739,0.006842509954650366,0.007820325833745298,0.3556876325358947,0.0056876325358947155,0.0033954291129058042,0.0054302215576171875,0.0168786437327205,0.019132614135742188,0.004236133952261993,0.02581997637206419,1.0,1.0,0,0.75,72,0.06016753914041652,1.0,1.0,0.75,72,-0.05411819223728445,1.0,1.0,0.75,72,0.058158805335147515,1.0,1.0,0.75,72,-0.054925503105753,1.0,1.0,0.0029379555109562473,1,1,0
