seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1510000,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.40580939020487483,0.812501699778784,0.7604166666666666,0.04166666666666663,0.11071454959769042,0.010714549597690415,0.006274526920959308,0.007826758727120854,0.2629364359502991,0.012936435950299086,0.008710771659414893,0.01172637939453125,0.022717246083600297,0.026687586680054665,0.011482634349719441,0.029735942045401274,1.0,0.8333333333333334,0,0.75,72,0.04989699351911744,1.0,1.0,0.75,72,-0.05719182309177187,1.0,1.0,0.75,72,0.05643355380743742,1.0,1.0,0.7916666666666666,76,-0.057906728777054106,1.0,0.8333333333333334,0.006254238924812163,1,0,0
1510001,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.4062203337326158,0.8136821570138296,0.7604166666666666,0.04166666666666663,0.11068179797413841,0.010681797974138402,0.006261664989257327,0.007812199555337428,0.26283809542655945,0.012838095426559448,0.014801311267729834,0.017896652221679688,0.02285870459634206,0.026793349534273148,0.011483372737680303,0.029752374786948865,1.0,0.8333333333333334,0,0.75,72,0.04988428407038251,1.0,1.0,0.75,72,-0.05717244045808911,1.0,1.0,0.75,72,0.056423140379289784,1.0,1.0,0.7916666666666666,76,-0.0578837310405154,1.0,0.8333333333333334,0.006546887439170526,1,0,0
1510002,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.4067705700171046,0.8152838114263954,0.7604166666666666,0.04166666666666663,0.11071139995460752,0.010711399954607514,0.0062951019459965,0.007845585690423224,0.2629521305983265,0.012952130598326506,0.004599689088352402,0.007701193913817406,0.023962374331964412,0.027774706482887268,0.011505626692732146,0.02969501366788816,1.0,0.8333333333333334,0,0.75,72,0.049894401907092996,1.0,1.0,0.75,72,-0.057161006403879985,1.0,1.0,0.75,72,0.05639713309291336,1.0,1.0,0.7916666666666666,76,-0.057970258505328706,1.0,0.8333333333333334,0.007384366695396567,1,0,0
1510003,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.4048922928524767,0.8109371524014497,0.7604166666666666,0.04166666666666663,0.11082073180712977,0.010820731807129766,0.006290904617165785,0.00785169603380685,0.26292821982254583,0.012928219822545828,0.0019347983012212458,0.004108428955078125,0.024136998521872795,0.02856934443116188,0.011435414725681211,0.029564155621697247,1.0,0.8333333333333334,0,0.75,72,0.05003600360618697,1.0,1.0,0.75,72,-0.05724170793675714,1.0,1.0,0.75,72,0.05641511289609803,1.0,1.0,0.7916666666666666,76,-0.0579486391752174,1.0,0.8333333333333334,0.005895162509248283,1,0,0
1510004,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.40491407376855226,0.8114437850113788,0.7604166666666666,0.04166666666666663,0.11073190421247256,0.010731904212472554,0.006270278754170263,0.007825581517924243,0.2629346965501706,0.012934696550170599,0.006393757109299678,0.009328842163085938,0.02286270056526678,0.02666228637099266,0.011458622828038468,0.02968365952263402,1.0,0.8333333333333334,0,0.75,72,0.04993791562608547,1.0,1.0,0.75,72,-0.05719128613256746,1.0,1.0,0.75,72,0.05642651399183604,1.0,1.0,0.7916666666666666,76,-0.057908092674456145,1.0,0.8333333333333334,0.0066588037171480775,1,0,0
1510005,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.4066065767627094,0.8145949866296998,0.7604166666666666,0.04166666666666663,0.1106967683268809,0.010696768326880893,0.00627512491038559,0.00782166152105977,0.26270558312535286,0.01270558312535286,0.014610245526805147,0.017827987670898438,0.02365918122694259,0.027379808947443962,0.01150866137992075,0.029676795751544204,1.0,0.8333333333333334,0,0.75,72,0.04989957240306669,1.0,1.0,0.75,72,-0.05716682872217563,1.0,1.0,0.75,72,0.056390425811211266,1.0,1.0,0.7916666666666666,76,-0.05793670971730822,1.0,0.8333333333333334,0.003088566818701281,1,0,0
1510006,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.40617018394500676,0.8142226488395785,0.7604166666666666,0.04166666666666663,0.11070262566099913,0.010702625660999124,0.006287133424101688,0.007833764733125765,0.262663378380239,0.01266337838023901,0.012678226757405021,0.015822410583496094,0.0239805094721056,0.027946729212999344,0.011488868958436248,0.029747172692356848,1.0,0.8333333333333334,0,0.75,72,0.04988722058220042,1.0,1.0,0.75,72,-0.057196549243397184,1.0,1.0,0.75,72,0.05638802444769277,1.0,1.0,0.7916666666666666,76,-0.057933457048707886,1.0,0.8333333333333334,0.002029967457916388,1,0,0
1510007,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.40710901081423856,0.814865223719593,0.7604166666666666,0.04166666666666663,0.1107029697247808,0.010702969724780798,0.00629648252755229,0.007846480128743375,0.2630147996048133,0.013014799604813276,0.01550979817115279,0.01897909864783287,0.024262103796476288,0.028039859607815742,0.0115106102509457,0.029711996868460974,1.0,0.8333333333333334,0,0.75,72,0.04989058922769295,1.0,1.0,0.75,72,-0.057122057407266565,1.0,1.0,0.75,72,0.056382839309258595,1.0,1.0,0.7916666666666666,76,-0.058010453505343514,1.0,0.8333333333333334,0.0038745097419285324,1,0,0
1510008,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.4061065951299335,0.8143846663902734,0.7604166666666666,0.04166666666666663,0.11064056523296742,0.010640565232967414,0.006247061702874842,0.007794154297638062,0.2627905107413729,0.012790510741372885,0.004990209778612985,0.007807731628417969,0.02206549195312176,0.02637193538248539,0.011520723518563807,0.02982904915484921,1.0,0.8333333333333334,0,0.75,72,0.04984128852892253,1.0,1.0,0.75,72,-0.05714193472845687,1.0,1.0,0.75,72,0.05642307172011998,1.0,1.0,0.7916666666666666,76,-0.05787483548843547,1.0,0.8333333333333334,0.0031357412067810255,1,0,0
1510009,0.1,0.25,0.48,walk,0.75,0,0,0,1.0,1,1,0.40708132298056077,0.8154233710288499,0.7604166666666666,0.04166666666666663,0.1106804826430301,0.010680482643030093,0.006269748588038159,0.00781477447793198,0.2627517708266775,0.0127517708266775,0.003856840545621242,0.0067043304443359375,0.02256323966297683,0.026631582528352737,0.01151774622934808,0.02985241126342859,1.0,0.8333333333333334,0,0.75,72,0.049859071564343244,1.0,1.0,0.75,72,-0.05717877552120222,1.0,1.0,0.75,72,0.056426666470037565,1.0,1.0,0.7916666666666666,76,-0.05789645173047718,1.0,0.8333333333333334,0.0036452455787089042,1,0,0
