file,trial,seed,step_width,command_df,period,gait,disturbed,success,failure,timeout,duration,traversal_time,course_distance,forward_distance,mean_speed,forward_speed,settled_body_forward_speed,command_speed,command_width,step_width_frame,achieved_width,foot_lateral_mae,world_achieved_width,world_foot_lateral_mae,body_achieved_width,body_foot_lateral_mae,heading_rmse_rad,max_abs_heading_rad,settled_samples,lateral_rmse,max_lateral_deviation,timing_accuracy,body_lateral_velocity_mean,body_lateral_velocity_rmse,body_yaw_rate_mean,body_yaw_rate_rmse,world_lateral_velocity_mean,world_lateral_velocity_rmse,applied_impulse,planned_force,planned_push_duration,planned_push_time,force2n_topology_fraction,force2n_topology_good_cycles,force2n_topology_cycles,force2n_df_FL,force2n_cycles_FL,force2n_stance_recall_FL,force2n_swing_recall_FL,force2n_df_FR,force2n_cycles_FR,force2n_stance_recall_FR,force2n_swing_recall_FR,force2n_df_RL,force2n_cycles_RL,force2n_stance_recall_RL,force2n_swing_recall_RL,force2n_df_RR,force2n_cycles_RR,force2n_stance_recall_RR,force2n_swing_recall_RR,force2n_world_achieved_width,force2n_world_foot_lateral_mae,force2n_body_achieved_width,force2n_body_foot_lateral_mae,force5n_topology_fraction,force5n_topology_good_cycles,force5n_topology_cycles,force5n_df_FL,force5n_cycles_FL,force5n_stance_recall_FL,force5n_swing_recall_FL,force5n_df_FR,force5n_cycles_FR,force5n_stance_recall_FR,force5n_swing_recall_FR,force5n_df_RL,force5n_cycles_RL,force5n_stance_recall_RL,force5n_swing_recall_RL,force5n_df_RR,force5n_cycles_RR,force5n_stance_recall_RR,force5n_swing_recall_RR,force5n_world_achieved_width,force5n_world_foot_lateral_mae,force5n_body_achieved_width,force5n_body_foot_lateral_mae,force10n_topology_fraction,force10n_topology_good_cycles,force10n_topology_cycles,force10n_df_FL,force10n_cycles_FL,force10n_stance_recall_FL,force10n_swing_recall_FL,force10n_df_FR,force10n_cycles_FR,force10n_stance_recall_FR,force10n_swing_recall_FR,force10n_df_RL,force10n_cycles_RL,force10n_stance_recall_RL,force10n_swing_recall_RL,force10n_df_RR,force10n_cycles_RR,force10n_stance_recall_RR,force10n_swing_recall_RR,force10n_world_achieved_width,force10n_world_foot_lateral_mae,force10n_body_achieved_width,force10n_body_foot_lateral_mae,df_FL,cycles_FL,schedule_df_FL,stance_recall_FL,swing_recall_FL,df_FR,cycles_FR,schedule_df_FR,stance_recall_FR,swing_recall_FR,df_RL,cycles_RL,schedule_df_RL,stance_recall_RL,swing_recall_RL,df_RR,cycles_RR,schedule_df_RR,stance_recall_RR,swing_recall_RR,achieved_df,df_max_abs_error,compliance_pass,force2n_achieved_df,force2n_df_max_abs_error,force2n_contact_pass,force2n_compliance_pass,force5n_achieved_df,force5n_df_max_abs_error,force5n_contact_pass,force5n_compliance_pass,force10n_achieved_df,force10n_df_max_abs_error,force10n_contact_pass,force10n_compliance_pass,force_df_span_FL,force_df_span_FR,force_df_span_RL,force_df_span_RR,force_df_span_pass,force_robust_trial_pass
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,0,10000,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.005709075927735,0.3051382601261139,0.30769550800323486,0.3069133460521698,0.30000001192092896,0.10000000149011612,body,0.13839625753462315,0.019205812162843096,0.13825833797454834,0.019069199027665646,0.13839625753462315,0.019205812162843096,0.021677952259778976,0.048199042677879333,630,0.1764305979013443,0.2974090576171875,0.9071428571428571,0.02758827805519104,0.02881554514169693,-0.005898393224924803,0.0477229580283165,0.0225819144397974,0.024448558688163757,0.0,0.0,0.0,,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5854377104377106,22,1.0,0.7968277945619335,0.5707070707070708,22,1.0,0.8293051359516617,0.5998389694041866,23,1.0,0.8311036789297659,0.1382564827799797,0.019078415345687133,0.1383942048996687,0.019212206904106716,0.0,0,23,0.5579710144927535,23,1.0,0.9180602006688964,0.5833333333333335,22,1.0,0.8006042296072508,0.5707070707070708,22,1.0,0.8300604229607251,0.5998389694041866,23,1.0,0.8311036789297659,0.13825833797454834,0.019069199027665646,0.13839625753462315,0.019205812162843096,0.0,0,23,0.5571658615136875,23,1.0,0.919732441471572,0.5496632996632995,22,1.0,0.8685800604229608,0.5702861952861954,22,1.0,0.8308157099697885,0.5994363929146536,23,1.0,0.8319397993311036,0.13818524219095707,0.01880186354634872,0.1383704598993063,0.01902383964062143,0.5619967793880837,23,0.5185185185185187,1.0,0.9096989966555183,0.5942760942760941,22,0.48148148148148134,1.0,0.7794561933534743,0.589225589225589,22,0.48148148148148134,1.0,0.7945619335347432,0.6247987117552336,23,0.5185185185185187,1.0,0.7792642140468228,0.5925742936612501,0.1247987117552336,False,0.5785893353828138,0.09983896940418657,False,False,0.577962596984336,0.09983896940418657,False,False,0.569137937344459,0.09943639291465356,False,False,0.0012077294685990392,0.035774410774411125,0.00042087542087543284,0.00040257648953301306,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,1,10001,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.00604476928711,0.30521833896636963,0.3077380359172821,0.3069806396961212,0.30000001192092896,0.10000000149011612,body,0.13837693445384502,0.01920524729434463,0.13827179186046124,0.01908908501566453,0.13837693445384502,0.01920524729434463,0.022918790578842163,0.058965425938367844,630,0.1861262321472168,0.3091564178466797,0.9067460317460317,0.027697494253516197,0.028940163552761078,-0.0066719334572553635,0.04834228381514549,0.023027723655104637,0.024978509172797203,0.0,0.0,0.0,,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5858585858585861,22,1.0,0.7960725075528701,0.5702861952861954,22,1.0,0.8300604229607251,0.5998389694041866,23,1.0,0.8311036789297659,0.13827179186046124,0.01908908501566453,0.13837693445384502,0.01920524729434463,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5833333333333336,22,1.0,0.8006042296072508,0.5702861952861954,22,1.0,0.8308157099697885,0.5998389694041866,23,1.0,0.8311036789297659,0.13827179186046124,0.01908908501566453,0.13837693445384502,0.01920524729434463,0.0,0,23,0.5579710144927535,23,1.0,0.9180602006688964,0.5496632996632995,22,1.0,0.8685800604229608,0.56986531986532,22,1.0,0.831570996978852,0.5994363929146536,23,1.0,0.8319397993311036,0.13821595162153244,0.018810315387531588,0.13837131671607494,0.01901553540518482,0.5619967793880837,23,0.5185185185185187,1.0,0.9096989966555183,0.5959595959595958,22,0.48148148148148134,1.0,0.7764350453172205,0.589225589225589,22,0.48148148148148134,1.0,0.7945619335347432,0.6247987117552336,23,0.5185185185185187,1.0,0.7792642140468228,0.5929951690821256,0.1247987117552336,False,0.5785893353828138,0.09983896940418657,False,False,0.5779580222515006,0.09983896940418657,False,False,0.5692340067340067,0.09943639291465356,False,False,0.00040257648953301306,0.03619528619528656,0.00042087542087543284,0.00040257648953301306,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,2,10002,0.1,0.5,0.54,trot,False,1,0,0,13.119999885559082,13.119999885559082,3.35,4.000902557373047,0.30528169870376587,0.3078029155731201,0.3070424497127533,0.30000001192092896,0.10000000149011612,body,0.13827642425894737,0.019161094070020576,0.13815421424806118,0.01903741430718574,0.13827642425894737,0.019161094070020576,0.022310657426714897,0.05451406165957451,629,0.17516279220581055,0.29450035095214844,0.9073926868044515,0.02740364521741867,0.028624990954995155,-0.006327255163341761,0.04830162227153778,0.022577831521630287,0.024520309641957283,0.0,0.0,0.0,,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5858585858585861,22,1.0,0.7954545454545454,0.5707070707070708,22,1.0,0.8287878787878787,0.5998389694041866,23,1.0,0.8311036789297659,0.13816026411950588,0.019035566368774876,0.13827531412243843,0.019156648145322818,0.0,0,23,0.5579710144927535,23,1.0,0.9180602006688964,0.5833333333333335,22,1.0,0.8007575757575758,0.5707070707070708,22,1.0,0.8295454545454546,0.5994363929146536,23,1.0,0.8319397993311036,0.13815421424806118,0.01903741430718574,0.13827642425894737,0.019161094070020576,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5492424242424241,22,1.0,0.8681818181818182,0.5707070707070708,22,1.0,0.8295454545454546,0.5994363929146536,23,1.0,0.8319397993311036,0.1380928810685873,0.01876314188815252,0.13825561478734016,0.01897039936618002,0.5619967793880837,23,0.5185185185185187,1.0,0.9096989966555183,0.5942760942760941,22,0.48148148148148134,1.0,0.7787878787878788,0.589225589225589,22,0.48148148148148134,1.0,0.793939393939394,0.6231884057971016,23,0.5185185185185187,1.0,0.782608695652174,0.5921717171717171,0.12318840579710155,False,0.5786945542380326,0.09983896940418657,False,False,0.5778619528619529,0.09943639291465356,False,False,0.5692385814668423,0.09943639291465356,False,False,0.0008051529790661371,0.03661616161616199,0.0,0.00040257648953301306,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,3,10003,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.00369873046875,0.3050444722175598,0.3075332045555115,0.3067898750305176,0.30000001192092896,0.10000000149011612,body,0.13830696232616901,0.0191727869177695,0.1382356435060501,0.019070030573683144,0.13830696232616901,0.0191727869177695,0.022776329889893532,0.057427939027547836,630,0.1875646859407425,0.30881738662719727,0.9075396825396825,0.027607709169387817,0.028795240446925163,-0.006638261955231428,0.04838825762271881,0.022853201255202293,0.02475975826382637,0.0,0.0,0.0,,0.0,0,23,0.5567632850241546,23,1.0,0.9205685618729097,0.5833333333333335,22,1.0,0.8013595166163142,0.5723905723905726,22,1.0,0.8262839879154078,0.6006441223832526,23,1.0,0.8294314381270903,0.1382356435060501,0.019070030573683144,0.13830696232616901,0.0191727869177695,0.0,0,23,0.5567632850241546,23,1.0,0.9205685618729097,0.5833333333333335,22,1.0,0.8013595166163142,0.5723905723905726,22,1.0,0.8270392749244713,0.6006441223832526,23,1.0,0.8294314381270903,0.1382356435060501,0.019070030573683144,0.13830696232616901,0.0191727869177695,0.0,0,23,0.5563607085346216,23,1.0,0.9214046822742475,0.5475589225589225,22,1.0,0.8716012084592145,0.5723905723905726,22,1.0,0.8270392749244713,0.6002415458937196,23,1.0,0.830267558528428,0.13815096952021122,0.01880160582469303,0.13829840905964375,0.019000055594274673,0.5571658615136876,23,0.5185185185185187,1.0,0.919732441471572,0.5925925925925923,22,0.48148148148148134,1.0,0.7824773413897281,0.5909090909090906,22,0.48148148148148134,1.0,0.7915407854984894,0.6280193236714977,23,0.5185185185185187,1.0,0.7725752508361204,0.5921717171717171,0.1280193236714977,False,0.5782828282828283,0.1006441223832526,False,False,0.5782828282828283,0.1006441223832526,False,False,0.569137937344459,0.10024154589371959,False,False,0.00040257648953301306,0.035774410774411014,0.0,0.00040257648953301306,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,4,10004,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.003214263916016,0.30502408742904663,0.3074862062931061,0.3067544400691986,0.30000001192092896,0.10000000149011612,body,0.13829206116497517,0.019150849958940452,0.1381715927273035,0.019023387107590873,0.13829206116497517,0.019150849958940452,0.023936575278639793,0.0657060444355011,630,0.17919696867465973,0.299410343170166,0.9083333333333333,0.027166130021214485,0.028418680652976036,-0.0072463336400687695,0.04927528649568558,0.022672653198242188,0.02473035454750061,0.0,0.0,0.0,,0.0,0,23,0.5587761674718196,23,1.0,0.9163879598662207,0.5862794612794615,22,1.0,0.7953172205438066,0.5690235690235691,22,1.0,0.8323262839879154,0.6002415458937196,23,1.0,0.830267558528428,0.13816582411527634,0.019028624462355252,0.13827641494572163,0.019149578536749683,0.0,0,23,0.5587761674718196,23,1.0,0.9163879598662207,0.5833333333333335,22,1.0,0.8013595166163142,0.5681818181818182,22,1.0,0.8345921450151057,0.5998389694041866,23,1.0,0.8311036789297659,0.1381715927273035,0.019023387107590873,0.13829206116497517,0.019150849958940452,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5488215488215488,22,1.0,0.8693353474320241,0.5681818181818182,22,1.0,0.8345921450151057,0.5994363929146536,23,1.0,0.8319397993311036,0.13811165280640125,0.018758169716336037,0.13828658126294613,0.01896184548745797,0.5636070853462157,23,0.5185185185185187,1.0,0.9063545150501672,0.5942760942760941,22,0.48148148148148134,1.0,0.7794561933534743,0.5858585858585855,22,0.48148148148148134,1.0,0.8006042296072508,0.6215780998389695,23,0.5185185185185187,1.0,0.7859531772575251,0.5913299663299663,0.1215780998389695,False,0.5785801859171424,0.10024154589371959,False,False,0.5775325720977895,0.09983896940418657,False,False,0.5687033377250768,0.09943639291465356,False,False,0.00040257648953301306,0.037457912457912745,0.0008417508417508657,0.0008051529790660261,False,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,5,10005,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.0051025390625,0.3050146996974945,0.30752700567245483,0.3066990077495575,0.30000001192092896,0.10000000149011612,body,0.13849647901952267,0.019248037060694015,0.13832811452448368,0.01909579862375748,0.13849647901952267,0.019248037060694015,0.020602315664291382,0.03214455023407936,630,0.16651251912117004,0.28605079650878906,0.9075396825396825,0.027424557134509087,0.02870751917362213,-0.0046970476396381855,0.047049570828676224,0.022074077278375626,0.0238370168954134,0.0,0.0,0.0,,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5862794612794615,22,1.0,0.7945619335347432,0.5715488215488217,22,1.0,0.8300604229607251,0.6010466988727856,23,1.0,0.8285953177257525,0.13832620903849602,0.019103533463841454,0.13847981952130795,0.019246440948569837,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5833333333333335,22,1.0,0.7998489425981873,0.5707070707070708,22,1.0,0.831570996978852,0.6002415458937196,23,1.0,0.830267558528428,0.13832811452448368,0.01909579862375748,0.13849647901952267,0.019248037060694015,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5496632996632995,22,1.0,0.8663141993957704,0.5707070707070708,22,1.0,0.831570996978852,0.5990338164251205,23,1.0,0.8327759197324415,0.1382488664239645,0.018818239517966094,0.13847643323242664,0.01906514989376879,0.5619967793880837,23,0.5185185185185187,1.0,0.9096989966555183,0.5942760942760941,22,0.48148148148148134,1.0,0.7794561933534743,0.589225589225589,22,0.48148148148148134,1.0,0.797583081570997,0.6247987117552336,23,0.5185185185185187,1.0,0.7792642140468228,0.5925742936612501,0.1247987117552336,False,0.5791108549260723,0.10104669887278561,False,False,0.577962596984336,0.10024154589371959,False,False,0.5692431561996778,0.09903381642512055,False,False,0.0,0.03661616161616199,0.0008417508417508657,0.0020128824476650653,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,6,10006,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.0014595031738285,0.3047585189342499,0.307197630405426,0.3063896596431732,0.30000001192092896,0.10000000149011612,body,0.1385296080261469,0.019269393715815344,0.13840426877141,0.01913999724442018,0.1385296080261469,0.019269393715815344,0.020387355238199234,0.028473755344748497,630,0.1751367747783661,0.2951469421386719,0.9075396825396825,0.027644995599985123,0.02880576252937317,-0.004376395605504513,0.046691566705703735,0.022235551849007607,0.023890040814876556,0.0,0.0,0.0,,0.0,0,23,0.5563607085346216,23,1.0,0.9214046822742475,0.5833333333333335,22,1.0,0.8006042296072508,0.572811447811448,22,1.0,0.8270392749244713,0.6022544283413847,23,1.0,0.8260869565217391,0.13840426877141,0.01913999724442018,0.1385296080261469,0.019269393715815344,0.0,0,23,0.5563607085346216,23,1.0,0.9214046822742475,0.5833333333333335,22,1.0,0.8006042296072508,0.572811447811448,22,1.0,0.8270392749244713,0.6014492753623186,23,1.0,0.8277591973244147,0.13840426877141,0.01913999724442018,0.1385296080261469,0.019269393715815344,0.0,0,23,0.5563607085346216,23,1.0,0.9214046822742475,0.547138047138047,22,1.0,0.872356495468278,0.572811447811448,22,1.0,0.8270392749244713,0.5986312399355875,23,1.0,0.8336120401337793,0.13829954527318478,0.018843684574341206,0.13850072212517262,0.01907749093891004,0.5571658615136876,23,0.5185185185185187,1.0,0.919732441471572,0.5925925925925923,22,0.48148148148148134,1.0,0.7824773413897281,0.5909090909090906,22,0.48148148148148134,1.0,0.7945619335347432,0.6296296296296297,23,0.5185185185185187,1.0,0.7692307692307693,0.59257429366125,0.12962962962962965,False,0.578689979505197,0.10225442834138465,False,False,0.5784886912604303,0.10144927536231862,False,False,0.568735360854926,0.09863123993558753,False,False,0.0,0.03619528619528645,0.0,0.0036231884057971175,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,7,10007,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.004465484619141,0.305091917514801,0.3075740337371826,0.30683228373527527,0.30000001192092896,0.10000000149011612,body,0.13828213699162006,0.01914860460727448,0.13816587254405022,0.019023461402181648,0.13828213699162006,0.01914860460727448,0.02400563843548298,0.064886674284935,630,0.17403532564640045,0.2933807373046875,0.9079365079365079,0.02718784473836422,0.028438283130526543,-0.007208722177892923,0.049233268946409225,0.022591469809412956,0.024647584185004234,0.0,0.0,0.0,,0.0,0,23,0.5591787439613526,23,1.0,0.9155518394648829,0.5862794612794615,22,1.0,0.7953172205438066,0.5694444444444445,22,1.0,0.831570996978852,0.6002415458937196,23,1.0,0.830267558528428,0.13816088624298573,0.019014694396364107,0.13826617039740086,0.019136115234238193,0.0,0,23,0.5587761674718196,23,1.0,0.9163879598662207,0.5833333333333335,22,1.0,0.8006042296072508,0.5690235690235691,22,1.0,0.8330815709969789,0.5994363929146536,23,1.0,0.8319397993311036,0.13816587254405022,0.019023461402181648,0.13828213699162006,0.01914860460727448,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5492424242424242,22,1.0,0.8693353474320241,0.5686026936026937,22,1.0,0.8338368580060423,0.5990338164251205,23,1.0,0.8327759197324415,0.13811779767274857,0.018758064838217906,0.13827559351921082,0.018955802804500353,0.5636070853462157,23,0.5185185185185187,1.0,0.9063545150501672,0.5942760942760941,22,0.48148148148148134,1.0,0.7794561933534743,0.5875420875420873,22,0.48148148148148134,1.0,0.797583081570997,0.6215780998389695,23,0.5185185185185187,1.0,0.7859531772575251,0.5917508417508417,0.1215780998389695,False,0.5787860488947446,0.10024154589371959,False,False,0.5776423656858439,0.09943639291465356,False,False,0.5688131313131313,0.09903381642512055,False,False,0.0008051529790660261,0.03703703703703731,0.0008417508417508657,0.0012077294685990392,False,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,8,10008,0.1,0.5,0.54,trot,False,1,0,0,13.119999885559082,13.119999885559082,3.35,4.001119995117188,0.3052690029144287,0.30780524015426636,0.3070392906665802,0.30000001192092896,0.10000000149011612,body,0.1382871102541685,0.019166097464695782,0.13815615139901638,0.019038339198575092,0.1382871102541685,0.019166097464695782,0.021931763738393784,0.05134863778948784,629,0.17807133495807648,0.29796600341796875,0.9073926868044515,0.027459653094410896,0.02867322787642479,-0.006091897841542959,0.048095203936100006,0.022559579461812973,0.02448050118982792,0.0,0.0,0.0,,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5858585858585861,22,1.0,0.7962121212121213,0.5707070707070708,22,1.0,0.8287878787878787,0.5998389694041866,23,1.0,0.8311036789297659,0.13816213607788086,0.01903641407927835,0.13828602991998196,0.019161648916172853,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5833333333333335,22,1.0,0.8007575757575758,0.5707070707070708,22,1.0,0.8295454545454546,0.5994363929146536,23,1.0,0.8319397993311036,0.13815615139901638,0.019038339198575092,0.1382871102541685,0.019166097464695782,0.0,0,23,0.5575684380032204,23,1.0,0.9188963210702341,0.5492424242424241,22,1.0,0.8681818181818182,0.5707070707070708,22,1.0,0.8295454545454546,0.5994363929146536,23,1.0,0.8319397993311036,0.1380781251937151,0.01876564211229862,0.13826877810060978,0.01898424242361771,0.5619967793880837,23,0.5185185185185187,1.0,0.9096989966555183,0.5942760942760941,22,0.48148148148148134,1.0,0.7787878787878788,0.589225589225589,22,0.48148148148148134,1.0,0.793939393939394,0.6231884057971016,23,0.5185185185185187,1.0,0.782608695652174,0.5921717171717171,0.12318840579710155,False,0.5786945542380326,0.09983896940418657,False,False,0.5777613087395695,0.09943639291465356,False,False,0.5692385814668423,0.09943639291465356,False,False,0.0008051529790661371,0.03661616161616199,0.0,0.00040257648953301306,True,False
trial_s0.100_d0.500_v0.300_trot_p0.54_nominal.npz,9,10009,0.1,0.5,0.54,trot,False,1,0,0,13.139999389648438,13.139999389648438,3.35,4.004347229003907,0.3050558865070343,0.3075964152812958,0.3068201541900635,0.30000001192092896,0.10000000149011612,body,0.1383623294532299,0.019187033975411997,0.13819928467273712,0.019038251024388754,0.1383623294532299,0.019187033975411997,0.02166585437953472,0.04851113259792328,630,0.17626622319221497,0.29727935791015625,0.9079365079365079,0.027337554842233658,0.028578011319041252,-0.005951509345322847,0.0480632483959198,0.022346515208482742,0.024251913651823997,0.0,0.0,0.0,,0.0,0,23,0.5587761674718196,23,1.0,0.9163879598662207,0.5858585858585861,22,1.0,0.7960725075528701,0.5702861952861954,22,1.0,0.8300604229607251,0.6002415458937197,23,1.0,0.830267558528428,0.13820070959627628,0.019032501413392956,0.13834625110030174,0.019174471174030202,0.0,0,23,0.5583735909822866,23,1.0,0.9172240802675585,0.5833333333333335,22,1.0,0.8006042296072508,0.56986531986532,22,1.0,0.831570996978852,0.5994363929146536,23,1.0,0.8319397993311036,0.13819928467273712,0.019038251024388754,0.1383623294532299,0.019187033975411997,0.0,0,23,0.5571658615136875,23,1.0,0.919732441471572,0.5492424242424242,22,1.0,0.8693353474320241,0.5690235690235691,22,1.0,0.8330815709969789,0.5994363929146536,23,1.0,0.8319397993311036,0.13812126778066158,0.01876057625172895,0.13831602968275547,0.018990720266876773,0.5636070853462157,23,0.5185185185185187,1.0,0.9063545150501672,0.5942760942760941,22,0.48148148148148134,1.0,0.7794561933534743,0.5875420875420873,22,0.48148148148148134,1.0,0.797583081570997,0.6215780998389695,23,0.5185185185185187,1.0,0.7859531772575251,0.5917508417508417,0.1215780998389695,False,0.5787906236275802,0.1002415458937197,False,False,0.5777521592738984,0.09943639291465356,False,False,0.5687170619235836,0.09943639291465356,False,False,0.0016103059581320522,0.03661616161616188,0.0012626262626262985,0.0008051529790661371,True,False
