seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR
5000019,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6342356777440803,1.3076246199409416,0.8854166666666666,0.025000000000000022,0.4929953217103239,0.007004678289676103,0.006315613258226867,0.007279225159436464,0.25100581130633753,0.001005811306337534,0.00781788170018571,0.010946273803710938,0.003496050644533561,0.0075466143898665905,0.008717774176324107,0.029520104705879555,0.9545454545454546,1.0,0,0.875,84,0.2541663109191826,0.9545454545454546,1.0,0.875,84,-0.24893359857655706,0.9545454545454546,1.0,0.9166666666666666,88,0.2454254271631891,1.0,1.0,0.875,84,-0.23746530676171893,0.9545454545454546,1.0
5000020,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6364106948832304,1.3071116219045922,0.8854166666666666,0.025000000000000022,0.4930542836941424,0.006945716305857608,0.006166417700000656,0.007142662846793731,0.25144150977333385,0.0014415097733338489,0.026899923879440357,0.030427932739257812,0.0020892977726138474,0.003457352751865983,0.008459319557479356,0.027231575627380617,0.9545454545454546,1.0,0,0.875,84,0.25400211395961897,0.9545454545454546,1.0,0.875,84,-0.24863041866393315,0.9545454545454546,1.0,0.9166666666666666,88,0.24573607370257378,1.0,1.0,0.875,84,-0.23773996106215886,0.9545454545454546,1.0
5000021,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6331654013746215,1.3022278283228244,0.8854166666666666,0.025000000000000022,0.49259411349279797,0.007405886507202031,0.006434196666753912,0.007409380826478203,0.2512930417433381,0.001293041743338108,0.00977306681035711,0.013066291809082031,0.002417133657668388,0.005963643081486225,0.008954223586633983,0.0294048758665998,0.9545454545454546,1.0,0,0.875,84,0.2541533846940313,0.9545454545454546,1.0,0.875,84,-0.24854430148289317,0.9545454545454546,1.0,0.9166666666666666,88,0.24507336657155643,1.0,1.0,0.875,84,-0.23741717423711503,0.9545454545454546,1.0
5000022,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6362301832778849,1.3078187443286966,0.8854166666666666,0.025000000000000022,0.4927860261122515,0.007213973887748526,0.006309258348401233,0.007288014516234398,0.2514672412847479,0.0014672412847479,0.03173678289448833,0.035262178629636765,0.0022050914763355055,0.005070264916867018,0.008751972281232513,0.028232110849843332,0.9545454545454546,1.0,0,0.875,84,0.25409142832670895,0.9545454545454546,1.0,0.875,84,-0.24850777838201749,0.9545454545454546,1.0,0.9166666666666666,88,0.2453754303807562,1.0,1.0,0.875,84,-0.2375974151350203,0.9545454545454546,1.0
5000023,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6330927824496757,1.3022790990792692,0.8854166666666666,0.025000000000000022,0.49263823027944276,0.007361769720557243,0.006527909966693684,0.007483139168471098,0.2509596887975931,0.0009596887975931168,0.0024822206393605795,0.004759788513183594,0.0023251120832262517,0.005382644012570381,0.009281191859446088,0.032000350158697066,0.9545454545454546,1.0,0,0.875,84,0.25436215936428025,0.9545454545454546,1.0,0.875,84,-0.24866362217636334,0.9545454545454546,1.0,0.9166666666666666,88,0.2449210975319147,1.0,1.0,0.875,84,-0.2373295814863273,0.9545454545454546,1.0
5000024,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6365193086904042,1.3068511643932559,0.8854166666666666,0.025000000000000022,0.49278698855551417,0.007213011444485828,0.006335434981609708,0.007306447563072045,0.25119449958826107,0.0011944995882610665,0.005378899052856972,0.008800506591796875,0.0020976502419452897,0.00467329565435648,0.00889134356155679,0.0300292309637677,0.9545454545454546,1.0,0,0.875,84,0.25414556868019555,0.9545454545454546,1.0,0.875,84,-0.24855540675066767,0.9545454545454546,1.0,0.9166666666666666,88,0.2453437770970843,1.0,1.0,0.875,84,-0.23752922458308084,0.9545454545454546,1.0
5000025,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6365117221381313,1.310515792187418,0.8854166666666666,0.025000000000000022,0.49281623812787456,0.007183761872125438,0.006373978457796626,0.007338998722843826,0.2509585777297616,0.0009585777297616005,0.013122345434662043,0.016813278198242188,0.0021645340304546432,0.0052051548846066,0.009037451450559963,0.030618025400163604,0.9545454545454546,1.0,0,0.875,84,0.2542478231092294,0.9545454545454546,1.0,0.875,84,-0.2485868866954531,0.9545454545454546,1.0,0.9166666666666666,88,0.24527778679674322,1.0,1.0,0.875,84,-0.23751997965432348,0.9545454545454546,1.0
5000026,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6334385778810546,1.3062638303288914,0.8854166666666666,0.025000000000000022,0.49279763494331985,0.007202365056680149,0.006400388437706284,0.00736855036423852,0.25135150582840043,0.0013515058284004344,0.013437328745381904,0.0167388916015625,0.002298331734476035,0.005229255184531212,0.008936292709207747,0.02991721618437201,0.9545454545454546,1.0,0,0.875,84,0.25423801424247877,0.9545454545454546,1.0,0.875,84,-0.24869021418548765,0.9545454545454546,1.0,0.9166666666666666,88,0.2451757387342778,1.0,1.0,0.875,84,-0.23749130272439548,0.9545454545454546,1.0
5000027,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6366534719779383,1.3063010450092685,0.8854166666666666,0.025000000000000022,0.49287742235218035,0.00712257764781965,0.006302474651211525,0.007272871249976258,0.25125017886360484,0.001250178863604845,0.012364743530189067,0.01592259295284748,0.00207743147752495,0.00436065811663866,0.008799134534079343,0.029789988401928372,0.9545454545454546,1.0,0,0.875,84,0.25413980583349866,0.9545454545454546,1.0,0.875,84,-0.24861047683017595,0.9545454545454546,1.0,0.9166666666666666,88,0.24542815576900134,1.0,1.0,0.875,84,-0.23757640627168475,0.9545454545454546,1.0
5000028,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6329393126453284,1.3063790022951278,0.8854166666666666,0.025000000000000022,0.4928363897228911,0.007163610277108878,0.006389943987647176,0.0073537765226016445,0.25098816662405926,0.0009881666240592613,0.00200084470414478,0.00412750244140625,0.0024104919633750623,0.0049169426783919334,0.009050338030288346,0.03163714370401353,0.9545454545454546,1.0,0,0.875,84,0.25424879062033834,0.9545454545454546,1.0,0.875,84,-0.24874151231987135,0.9545454545454546,1.0,0.9166666666666666,88,0.24523669345812363,1.0,1.0,0.875,84,-0.237445783047449,0.9545454545454546,1.0
5000029,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6367008259804269,1.3059907849456316,0.8854166666666666,0.025000000000000022,0.49279519170925856,0.007204808290741438,0.006359630242167484,0.007327836433735986,0.25120574546356994,0.0012057454635699405,0.024445635029513503,0.0278778076171875,0.0021742699597977343,0.005292066838592291,0.009005951563326061,0.030559923016102906,0.9545454545454546,1.0,0,0.875,84,0.2542186285413447,0.9545454545454546,1.0,0.875,84,-0.24851565612923532,0.9545454545454546,1.0,0.9166666666666666,88,0.24525780586356466,1.0,1.0,0.875,84,-0.23759829288437254,0.9545454545454546,1.0
5000030,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6366749705962322,1.3095074606145087,0.8854166666666666,0.025000000000000022,0.4929906769062985,0.007009323093701503,0.006229814111751009,0.007201981691954036,0.25133054160202545,0.001330541602025448,0.03528187530101627,0.03915596008300781,0.0021583643688827384,0.005263429135084152,0.008976974580903572,0.03037666701725611,0.9545454545454546,1.0,0,0.875,84,0.254172193862143,0.9545454545454546,1.0,0.875,84,-0.24842767435170354,0.9545454545454546,1.0,0.9166666666666666,88,0.2455438052050092,1.0,1.0,0.875,84,-0.23783768039374126,0.9545454545454546,1.0
5000031,0.5,0.25,0.48,walk,0.9,0,0,1,0.0,0,1,0.6345103971722722,1.2995363478018502,0.8854166666666666,0.025000000000000022,0.49277733528010903,0.00722266471989097,0.0064558483704569795,0.007410635473206639,0.25095639983192086,0.0009563998319208622,0.004360810671301402,0.007221221923828125,0.002191459860866191,0.004569112788885832,0.009357329460833202,0.03309187001137649,0.9545454545454546,1.0,0,0.875,84,0.2543622755578586,0.9545454545454546,1.0,0.875,84,-0.24868853638569513,0.9545454545454546,1.0,0.9166666666666666,88,0.24506075493991375,1.0,1.0,0.875,84,-0.23744310367675053,0.9545454545454546,1.0
5000000,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37753959191446196,0.7942245500949531,0.7604166666666666,0.04166666666666663,0.09799389842875869,0.0020061015712413144,0.00901197264956757,0.008761348953703419,0.3042082063232859,0.00420820632328589,0.012604973147620453,0.014392852783203125,0.007455258357954523,0.010738681070506573,0.010769344462235063,0.036885504908473456,1.0,0.8333333333333334,0,0.75,72,0.06381405791681674,1.0,1.0,0.75,72,-0.049383144153075084,1.0,1.0,0.75,72,0.03586237867259317,1.0,1.0,0.7916666666666666,76,-0.046928216115032374,1.0,0.8333333333333334
5000001,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3763227829868606,0.7920539590594653,0.7604166666666666,0.04166666666666663,0.0983234474473573,0.0016765525526427072,0.008989163680949755,0.008749444084241985,0.3043370898813009,0.004337089881300937,0.0074149454670319566,0.009505271911621094,0.008919506848310664,0.011792994104325771,0.011028091509143885,0.03663093057998085,1.0,0.8333333333333334,0,0.75,72,0.06395067072783907,1.0,1.0,0.75,72,-0.04950951112227307,1.0,1.0,0.75,72,0.035970729723986655,1.0,1.0,0.7916666666666666,76,-0.047215983320615794,1.0,0.8333333333333334
5000002,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.377808833504957,0.7933348987229032,0.7604166666666666,0.04166666666666663,0.09809444443192006,0.0019055555680799474,0.00901649414646107,0.008771297991431008,0.3040529393280546,0.004052939328054617,0.0201103252217987,0.021817972883582115,0.007641911365581424,0.010719723999500275,0.010781908079426639,0.0369139778714818,1.0,0.8333333333333334,0,0.75,72,0.0638447555506395,1.0,1.0,0.75,72,-0.049459502256164946,1.0,1.0,0.75,72,0.03589144416360392,1.0,1.0,0.7916666666666666,76,-0.046993186893431765,1.0,0.8333333333333334
5000003,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37768211771872623,0.7937193114983916,0.7604166666666666,0.04166666666666663,0.09789831665064051,0.0021016833493594927,0.008974223587544886,0.008727370944689028,0.3041193786387642,0.004119378638764215,0.00807342441429962,0.009922981262207031,0.007636758052479973,0.010836830362677574,0.010788627722206958,0.0369183225841371,1.0,0.8333333333333334,0,0.75,72,0.06370674725621939,1.0,1.0,0.75,72,-0.04930843480138315,1.0,1.0,0.75,72,0.03589647177917262,1.0,1.0,0.7916666666666666,76,-0.04688497946450585,1.0,0.8333333333333334
5000004,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37671449314330807,0.7937040846571042,0.7604166666666666,0.04166666666666663,0.09831149550971754,0.0016885044902824609,0.008929635023926956,0.008696282936337714,0.30440865457057953,0.00440865457057954,0.035454763467548465,0.037715911865234375,0.009950604434780455,0.013232571072876453,0.011120830326435177,0.03674445698470465,1.0,0.8333333333333334,0,0.75,72,0.06384151656594542,1.0,1.0,0.75,72,-0.049540362113879785,1.0,1.0,0.75,72,0.03607231947696871,1.0,1.0,0.7916666666666666,76,-0.04716879286264118,1.0,0.8333333333333334
5000005,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3777838418773204,0.7931343022884652,0.7604166666666666,0.04166666666666663,0.09797073116768368,0.0020292688323163277,0.008983414061844065,0.008735311818115103,0.3040787012626727,0.004078701262672735,0.006184397575088503,0.00792694091796875,0.007090003763825824,0.010872888378798962,0.010762883877007301,0.03685580258881084,1.0,0.8333333333333334,0,0.75,72,0.06371489782921141,1.0,1.0,0.75,72,-0.049433637513882585,1.0,1.0,0.75,72,0.035892215479786195,1.0,1.0,0.7916666666666666,76,-0.04690071151248718,1.0,0.8333333333333334
5000006,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37770607189837035,0.7938305761084952,0.7604166666666666,0.04166666666666663,0.09788500371304673,0.0021149962869532746,0.009003177197304233,0.008752167553757318,0.30394036912669736,0.003940369126697374,0.006791809059172679,0.008440971374511719,0.007385666936269458,0.010890736244618893,0.010706811509896129,0.037118612642564844,1.0,0.8333333333333334,0,0.75,72,0.06375950005733305,1.0,1.0,0.75,72,-0.049295551867948637,1.0,1.0,0.75,72,0.03586228577316635,1.0,1.0,0.7916666666666666,76,-0.04685266972764542,1.0,0.8333333333333334
5000007,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3782008108774808,0.7937280956378361,0.7604166666666666,0.04166666666666663,0.09808962966644952,0.0019103703335504874,0.009040550314426445,0.008790774299025845,0.3037064354866743,0.00370643548667432,0.0016868988802157187,0.0029797982424497604,0.007356306388831383,0.010953044518828392,0.010653979678059408,0.03703570788385151,1.0,0.8333333333333334,0,0.75,72,0.06391155714583066,1.0,1.0,0.75,72,-0.049417170230299234,1.0,1.0,0.75,72,0.035883924225345254,1.0,1.0,0.7916666666666666,76,-0.04696660773142388,1.0,0.8333333333333334
5000008,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3769612525361793,0.7925220457564754,0.7604166666666666,0.04166666666666663,0.09835995159694674,0.0016400484030532625,0.008943147835054855,0.008706923878829305,0.3043264063696067,0.0043264063696066835,0.01967929578334778,0.021790504455566406,0.009389174817117367,0.012234999798238277,0.011057268733188633,0.03662325384957655,1.0,0.8333333333333334,0,0.75,72,0.06385478822307454,1.0,1.0,0.75,72,-0.04964338460316261,1.0,1.0,0.75,72,0.03607284712294737,1.0,1.0,0.7916666666666666,76,-0.047148883244708964,1.0,0.8333333333333334
5000009,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3765543364306192,0.792176220271473,0.7604166666666666,0.04166666666666663,0.09834690306033415,0.0016530969396658518,0.008926361093872187,0.008691051285131835,0.30432017985731363,0.004320179857313644,0.020848586819680562,0.02312469482421875,0.009455284017776719,0.012275206856429577,0.011081890613492372,0.03665958123132568,1.0,0.8333333333333334,0,0.75,72,0.06382604766016205,1.0,1.0,0.75,72,-0.04961799090314242,1.0,1.0,0.75,72,0.03608833116272257,1.0,1.0,0.7916666666666666,76,-0.04716143639464127,1.0,0.8333333333333334
5000010,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37667595009243426,0.7921286266225849,0.7604166666666666,0.04166666666666663,0.0979457464646439,0.0020542535353560987,0.009049477441269054,0.008799670384420703,0.3039049239208301,0.0039049239208300834,0.003025545897274231,0.004505157470703125,0.007217265626884928,0.010434507392346859,0.010630918950351096,0.03732073502038987,1.0,0.8333333333333334,0,0.75,72,0.06386288379629453,1.0,1.0,0.75,72,-0.04929354362603691,1.0,1.0,0.75,72,0.03582014867828952,1.0,1.0,0.7916666666666666,76,-0.046914916828666865,1.0,0.8333333333333334
5000011,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.3765590946898302,0.7917841031386361,0.7604166666666666,0.04166666666666663,0.09794869275807203,0.00205130724192798,0.00906067542699084,0.008806455176090822,0.3039046737054984,0.003904673705498407,0.013940293304224156,0.015371322631835938,0.007050248833663104,0.010390839539468288,0.010624623359834476,0.03728474415276752,1.0,0.8333333333333334,0,0.75,72,0.0638731576812764,1.0,1.0,0.75,72,-0.0493113494788607,1.0,1.0,0.75,72,0.03581348677269287,1.0,1.0,0.7916666666666666,76,-0.04689939158331407,1.0,0.8333333333333334
5000012,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37714962960305304,0.7938110469694761,0.7604166666666666,0.04166666666666663,0.09823911347459152,0.0017608865254084838,0.008936356330067138,0.008702005975646897,0.3042221488431096,0.004222148843109619,0.011153833491414637,0.013418381102383137,0.00887658796508313,0.011772874742746353,0.011020636672306874,0.036646130864689326,1.0,0.8333333333333334,0,0.75,72,0.06380743523024851,1.0,1.0,0.75,72,-0.049503023373997875,1.0,1.0,0.75,72,0.03602656753112873,1.0,1.0,0.7916666666666666,76,-0.04714120081380794,1.0,0.8333333333333334
5000013,0.1,0.3,0.48,walk,0.75,0,0,0,1.0,1,1,0.37689101420242466,0.7925222254877422,0.7604166666666666,0.04166666666666663,0.09796946600136723,0.0020305339986327747,0.009054263848035286,0.00880161593183099,0.30392641263703507,0.003926412637035082,0.009177952215378664,0.010659217834472656,0.007095437598610649,0.010404631495475769,0.010633145055354043,0.03730054179547562,1.0,0.8333333333333334,0,0.75,72,0.06387318080912034,1.0,1.0,0.75,72,-0.04931756171087424,1.0,1.0,0.75,72,0.03582757688127458,1.0,1.0,0.7916666666666666,76,-0.0469206126014653,1.0,0.8333333333333334
