seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR
3000010,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.21585900666775967,0.4617579023989774,0.5625,0.08333333333333337,0.10483049585453266,0.004830495854532657,0.0034548264211760106,0.006813717967209715,0.24167688811818758,0.008323111881812423,0.026880192484889806,0.0346527099609375,0.07864191704290803,0.08556990325450897,0.012342047752168527,0.07375853076079712,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05426624739685884,1.0,0.9166666666666666,0.5416666666666666,52,-0.05370318588729088,1.0,0.9166666666666666,0.5833333333333334,56,0.04895543327022876,1.0,0.8333333333333334,0.5833333333333334,56,-0.05273612515468683,1.0,0.8333333333333334
3000011,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.2151839276230918,0.4572342106026176,0.5625,0.08333333333333337,0.10440337736732686,0.0044033773673268495,0.003426050700267755,0.006793348138065386,0.24223964288830757,0.007760357111692429,0.04218047456294839,0.050370216369628906,0.0799668365762399,0.08705376088619232,0.012590180476258313,0.07342605834924543,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05416760256943794,1.0,0.9166666666666666,0.5416666666666666,52,-0.05342030088202311,1.0,0.9166666666666666,0.5833333333333334,56,0.04856790276244283,1.0,0.8333333333333334,0.5833333333333334,56,-0.05265094852074981,1.0,0.8333333333333334
3000012,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.21466373318784676,0.4573525837082089,0.5625,0.08333333333333337,0.10437580238475086,0.004375802384750854,0.0034245536892910248,0.006787730774764591,0.2422272606442372,0.007772739355762809,0.03995330983568249,0.048098381608724594,0.08062876957815387,0.08784546703100204,0.012603588169933067,0.07341477176962423,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05417189897539524,1.0,0.9166666666666666,0.5416666666666666,52,-0.053399730975238174,1.0,0.9166666666666666,0.5833333333333334,56,0.048533657366143804,1.0,0.8333333333333334,0.5833333333333334,56,-0.05264631745272449,1.0,0.8333333333333334
3000013,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.21587587817286288,0.45997029232761466,0.5625,0.08333333333333337,0.1046121873186676,0.004612187318667596,0.003382382041948672,0.006747885391814631,0.24167320178821683,0.00832679821178317,0.027151618933754115,0.034644126892089844,0.07942948595873532,0.0865601971745491,0.01253248006154996,0.07404854662898873,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05413074949039863,1.0,0.9166666666666666,0.5416666666666666,52,-0.05359032785949799,1.0,0.9166666666666666,0.5833333333333334,56,0.04887659501816545,1.0,0.8333333333333334,0.5833333333333334,56,-0.05262670226927314,1.0,0.8333333333333334
3000014,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.2145501377953821,0.4615553662245462,0.5625,0.08333333333333337,0.10480810911394656,0.0048081091139465515,0.0034409891821669176,0.006805582786910233,0.2417265921831131,0.008273407816886902,0.030484066009726352,0.038509368896484375,0.0792504287392416,0.08605144172906876,0.012217776315825109,0.0735840208120599,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05422983970493078,1.0,0.9166666666666666,0.5416666666666666,52,-0.05372239276766777,1.0,0.9166666666666666,0.5833333333333334,56,0.048961576140884845,1.0,0.8333333333333334,0.5833333333333334,56,-0.052702409614409716,1.0,0.8333333333333334
3000015,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.2136294326466479,0.4618179559939849,0.5625,0.08333333333333337,0.10484100087382063,0.004841000873820625,0.003412472146849791,0.006800685085666673,0.24166734594230851,0.008332654057691485,0.027356329035528267,0.03512382507324219,0.07853517562547678,0.08536263555288315,0.01200681071391065,0.07364269485258607,1.0,0.8333333333333334,0,0.5416666666666666,52,0.054125966217655405,1.0,0.9166666666666666,0.5416666666666666,52,-0.0537857455559648,1.0,0.9166666666666666,0.5833333333333334,56,0.049069917893835475,1.0,0.8333333333333334,0.5833333333333334,56,-0.05270037208018558,1.0,0.8333333333333334
3000016,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.21438004230466245,0.45906975450213694,0.5625,0.08333333333333337,0.1043145950822221,0.004314595082222095,0.0033955154423653084,0.006784559322598699,0.24241793217758337,0.007582067822416633,0.04491914850416519,0.05325603485107422,0.08020564305153931,0.0873841792345047,0.012680969168245784,0.0731422220626831,1.0,0.8333333333333334,0,0.5416666666666666,52,0.054113138968554825,1.0,0.9166666666666666,0.5416666666666666,52,-0.053423445743437,1.0,0.9166666666666666,0.5833333333333334,56,0.04856624314561486,1.0,0.8333333333333334,0.5833333333333334,56,-0.05252636230683753,1.0,0.8333333333333334
3000017,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.21404780511177804,0.4616592460572103,0.5625,0.08333333333333337,0.10435495143858613,0.0043549514385861215,0.0034163867839826973,0.006799226816898831,0.24232237739488482,0.007677622605115175,0.02528435523361499,0.033223677426576614,0.08013647241367179,0.08734969049692154,0.012698918037257747,0.07316324370493574,1.0,0.8333333333333334,0,0.5416666666666666,52,0.054132252788314454,1.0,0.9166666666666666,0.5416666666666666,52,-0.05344187317845913,1.0,0.9166666666666666,0.5833333333333334,56,0.04854625862623964,1.0,0.8333333333333334,0.5833333333333334,56,-0.052589518284159045,1.0,0.8333333333333334
3000018,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.2132929947983117,0.4590707146250662,0.5625,0.08333333333333337,0.10472869875861311,0.004728698758613106,0.003394818045761803,0.006783579417970029,0.24179888051003218,0.008201119489967823,0.04101105027941313,0.049035072326660156,0.07934511356588443,0.08608564734458923,0.011861706537147005,0.07379523875673931,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05406843398052912,1.0,0.9166666666666666,0.5416666666666666,52,-0.05371087968636017,1.0,0.9166666666666666,0.5833333333333334,56,0.048998892440327575,1.0,0.8333333333333334,0.5833333333333334,56,-0.05267919141000935,1.0,0.8333333333333334
3000019,0.1,0.25,0.48,trot,0.5,0,0,0,0.0,0,1,0.2159113551273964,0.46482908324688754,0.5625,0.08333333333333337,0.10485345970296844,0.004853459702968438,0.0034546121312714695,0.006810291359821953,0.24136214253182212,0.008637857468177884,0.023090603171909363,0.03090667724609375,0.07827850660462322,0.08540944010019302,0.0125833163253991,0.07376577642514053,1.0,0.8333333333333334,0,0.5416666666666666,52,0.05429905882248512,1.0,0.9166666666666666,0.5416666666666666,52,-0.05367721302004961,1.0,0.9166666666666666,0.5833333333333334,56,0.04897100431844592,1.0,0.8333333333333334,0.5833333333333334,56,-0.052759643244956224,1.0,0.8333333333333334
