file,reference,speed,command_df,step_width,period,gait,perturbation_h,cycle_rms,periodic_orbit_gate_pass,terminated,hybrid_topology_gate_pass,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,command_gate_pass,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,initial_rank,initial_condition_number,initial_stencil_max_error,initial_stencil_relative_error,zero_clone_input_max_error,zero_clone_output_max_error,zero_clone_noise_fraction_of_h,settle_group_rms,settle_terminated,numerical_gate_pass,chi_augmented,chi_physical_conditional,chi_orbital_physical,chi_orbital_augmented,rank_physical,rank_orbital_physical,rank_orbital_augmented,fit_relative_residual,translation_x_identity_residual,translation_y_identity_residual,translation_identity_residual_max,translation_cross_coupling_max,translation_symmetry_gate_pass,finite_difference_primary_matrix_error,finite_difference_primary_chi_error,finite_difference_full_matrix_error,finite_difference_full_chi_error,finite_difference_gate_pass,reference_valid,rank_gate_pass
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,1,0.25,0.5,0.2,0.48,trot,0.025,0.005102285171697641,1,0,1,0.5,0.0,0.18345783650875092,0.016542163491249096,0.008271081745624548,0.006059381412342194,0.25633343992133933,0.006333439921339334,0.0006229296681645774,0.001129150390625,0.0241211149371923,0.025341903790831566,0.005457846358262214,0.018204805119325523,1.0,1.0,0,1,0.5,12,0.08866043264667194,1.0,1.0,0.5,12,-0.09888520588477452,1.0,1.0,0.5,12,0.0907542606194814,1.0,1.0,0.5,12,-0.08861577386657397,1.0,1.0,48,31.2288982683248,0.015370097756385804,0.6298002301383986,0.018820539116859436,0.01614333689212799,0.6457334756851196,0.009979940682315452,0,0,16.056123258743668,13.542061068187005,13.29018028900277,15.861386333612865,36,34,46,3.5343439464722415e-15,0.32817505994790797,1.1339353974006106,1.1339353974006106,1.133763667625708,0,0.9730395529079678,0.2504214699933774,0.9627462206241524,0.2455518290380593,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,2,0.25,0.5,0.2,0.48,trot,0.025,0.005074965125751155,1,0,1,0.5,0.0,0.1835788649817308,0.016421135018269223,0.008210567509134617,0.006081991875544195,0.25710165438552696,0.0071016543855269565,0.0007432494910185021,0.0013885498046875,0.023948419178458243,0.025253117084503174,0.0059542120330517015,0.017563499000890017,1.0,1.0,0,1,0.5,12,0.08862213293711345,1.0,1.0,0.5,12,-0.09894644965728124,1.0,1.0,0.5,12,0.09072976186871529,1.0,1.0,0.5,12,-0.08885938550035159,1.0,1.0,48,18.16323117536527,0.015188840031623841,0.7154699555599123,0.008897325599241264,0.021785110235214233,0.8714044094085693,0.01083567620879207,0,0,15.80207464040519,13.355631524861026,13.077993137439872,15.567348534034434,36,34,46,2.366399561328911e-15,0.6906535828998364,0.820891382875672,0.820891382875672,0.8208897565090231,0,0.951746191782247,0.23205007875823647,0.9420235715390893,0.22755009787650357,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,3,0.25,0.5,0.2,0.48,trot,0.025,0.004992014094659657,1,0,1,0.5,0.0,0.18355793971568346,0.01644206028431655,0.008221030142158275,0.006022688311835133,0.255701153849562,0.005701153849561991,0.0007453609995086875,0.001434326171875,0.02372551574031106,0.025018462911248207,0.005610736935877374,0.018329972198970226,1.0,1.0,0,1,0.5,12,0.08871285493175189,1.0,1.0,0.5,12,-0.09893637709319592,1.0,1.0,0.5,12,0.09058841069539388,1.0,1.0,0.5,12,-0.08887823671102524,1.0,1.0,48,20.15890386262574,0.01626688241958618,0.7335763600790598,0.01862367391586304,0.014890881531953084,0.5956352612781233,0.01146225422250719,0,0,16.87522583584921,13.917646664076583,13.669686722992052,16.684748963332066,36,34,46,1.650481846262088e-15,0.6658639786371943,1.541129438458935,1.541129438458935,1.540920422758223,0,0.9939476635337435,0.27851891081937336,0.9871809609304572,0.2739337734985103,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,4,0.25,0.5,0.2,0.48,trot,0.025,0.003841925445080469,1,0,1,0.5,0.0,0.18363064620643854,0.01636935379356147,0.008184676896780735,0.006042237284903729,0.25712217080096406,0.007122170800964056,0.0009911950897804017,0.001953125,0.023274735064808618,0.024529417976737022,0.006278980205765971,0.01727569057954397,1.0,1.0,0,1,0.5,12,0.08880978636443615,1.0,1.0,0.5,12,-0.09894370349744956,1.0,1.0,0.5,12,0.09045123619337876,1.0,1.0,0.5,12,-0.08905656635761261,1.0,1.0,48,26.527572742520928,0.015243949074105872,0.7465163825979848,0.015611193264536175,0.019473373889923096,0.7789349555969238,0.010304366918839727,0,0,15.972601854742676,13.234137994894434,12.950351186601475,15.7264870916082,36,34,46,1.9807598905678208e-15,0.22560828449369003,0.0684445056819087,0.22560828449369003,0.22529342298090393,0,0.9435200461566565,0.24119885187166284,0.9314480158565448,0.23637892829489676,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,5,0.25,0.5,0.2,0.48,trot,0.025,0.007708731002966335,1,0,1,0.5,0.0,0.183260933496058,0.016739066503942024,0.008369533251971012,0.006143783001850052,0.25668584182858467,0.006685841828584671,0.0008723515676066926,0.00167083740234375,0.023610639990462496,0.024819033220410347,0.00616499482856666,0.01716974849458973,1.0,1.0,0,1,0.5,12,0.08851572809120019,1.0,1.0,0.5,12,-0.09892514906823635,1.0,1.0,0.5,12,0.09034803199271361,1.0,1.0,0.5,12,-0.08873295783996582,1.0,1.0,48,30.691781244921923,0.014346484952475902,0.7037104444145822,0.021490275859832764,0.03058536648750305,1.223414659500122,0.011626949994431405,0,0,16.720482344420216,14.611639755821514,14.376416427289735,16.514723588738942,36,34,46,2.867283830307696e-15,0.6738058515884597,0.5958642758556045,0.6738058515884597,0.6738038837067668,0,0.9675327923421189,0.24908162054187163,0.9554518964703155,0.24345068642936965,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,6,0.25,0.5,0.2,0.48,trot,0.025,0.006218611943379398,1,0,1,0.5,0.0,0.18369498196989298,0.016305018030107032,0.008152509015053516,0.006024561589583758,0.25619786356886226,0.006197863568862261,0.0008155144121122849,0.00153350830078125,0.02388331141776902,0.025304019451141357,0.005561654828215554,0.0188232957702055,1.0,1.0,0,1,0.5,12,0.08869287744164467,1.0,1.0,0.5,12,-0.09888369776308537,1.0,1.0,0.5,12,0.09085988377531369,1.0,1.0,0.5,12,-0.08895350495974223,1.0,1.0,48,289.01742299141955,0.015985137224197386,0.6688237182656934,0.025840744376182556,0.0065822601318359375,0.2632904052734375,0.010207115564282585,0,0,60.53142522835388,13.771560706191757,13.497419775556171,60.310913598753864,36,34,46,3.849557677796115e-15,1.4985511569820913,4.674435487250408,4.674435487250408,4.673981228416219,0,3.479519735873452,2.6213263758690633,3.4431803456602923,2.6013612745703267,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.025.npz,7,0.25,0.5,0.2,0.48,trot,0.025,0.005621851901320696,1,0,1,0.5,0.0,0.18355260509997606,0.01644739490002395,0.008223697450011974,0.006052545970305804,0.25655528033773106,0.006555280337731062,0.0007927636332354805,0.00150299072265625,0.023863153014170427,0.025231631472706795,0.005641605296478649,0.0185757016182279,1.0,1.0,0,1,0.5,12,0.08863851117591064,1.0,1.0,0.5,12,-0.09882356226444244,1.0,1.0,0.5,12,0.09087545859316985,1.0,1.0,0.5,12,-0.0887676781664292,1.0,1.0,48,32.50138441282236,0.01594375669956207,0.6400924745680291,0.009927362203598022,0.008547767996788025,0.341910719871521,0.009090407645935902,0,0,15.431472758716993,13.158840057276738,12.950153763815754,15.258211062483689,36,34,46,2.2562379868543987e-15,0.5424979675007349,0.5548540779322475,0.5548540779322475,0.5547541854564919,0,0.942325143136743,0.2429989546601753,0.9331708497445513,0.23798285639839725,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,0,0.25,0.5,0.2,0.48,trot,0.05,0.008816309761161805,1,0,0,0.5,0.0,0.1832942326242725,0.016705767375727515,0.008352883687863752,0.006112513986105724,0.255841176956892,0.0058411769568920135,0.0008437296326262971,0.00164794921875,0.02420700182438054,0.025434710085392,0.005284450869146663,0.017816237779185094,1.0,1.0,0,1,0.5,12,0.0885618490477403,1.0,1.0,0.5,12,-0.09903000108897686,1.0,1.0,0.5,12,0.09060350432991982,1.0,1.0,0.5,12,-0.08839311078190804,1.0,1.0,48,3.44233580826367,0.01575169861316681,0.313024423599744,0.020567097053902597,0.018749302625656127,0.3749860525131225,0.009320363950865211,0,0,17.848768888069657,16.52415320530899,16.360683331515123,17.695555966042967,36,34,46,1.9580079099326124e-15,0.5918668706765903,0.1921044710444922,0.5918668706765903,0.591855043597831,0,0.8869928316144157,0.32128801072041613,0.8778516850795962,0.3161465777279978,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,1,0.25,0.5,0.2,0.48,trot,0.05,0.005102285171697641,1,0,0,0.5,0.0,0.18345783650875092,0.016542163491249096,0.008271081745624548,0.006059381412342194,0.25633343992133933,0.006333439921339334,0.0006229296681645774,0.001129150390625,0.0241211149371923,0.025341903790831566,0.005457846358262214,0.018204805119325523,1.0,1.0,0,1,0.5,12,0.08866043264667194,1.0,1.0,0.5,12,-0.09888520588477452,1.0,1.0,0.5,12,0.0907542606194814,1.0,1.0,0.5,12,-0.08861577386657397,1.0,1.0,48,5.188724124572907,0.01647883653640747,0.3374524774924627,0.018820539116859436,0.01614333689212799,0.3228667378425598,0.009979940682315452,0,0,16.11729474132278,15.073886806232087,14.916446553969577,15.964593341569646,36,34,46,2.0183041921700007e-15,0.23496354400355468,0.35796368710103726,0.35796368710103726,0.35753467436187036,0,0.9730395529079678,0.2504214699933774,0.9627462206241524,0.2455518290380593,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,2,0.25,0.5,0.2,0.48,trot,0.05,0.005074965125751155,1,0,0,0.5,0.0,0.1835788649817308,0.016421135018269223,0.008210567509134617,0.006081991875544195,0.25710165438552696,0.0071016543855269565,0.0007432494910185021,0.0013885498046875,0.023948419178458243,0.025253117084503174,0.0059542120330517015,0.017563499000890017,1.0,1.0,0,1,0.5,12,0.08862213293711345,1.0,1.0,0.5,12,-0.09894644965728124,1.0,1.0,0.5,12,0.09072976186871529,1.0,1.0,0.5,12,-0.08885938550035159,1.0,1.0,48,5.349783653936579,0.01532001793384552,0.37065839917108495,0.008897325599241264,0.021785110235214233,0.43570220470428467,0.01083567620879207,0,0,16.087824926632077,15.004905935578835,14.845479418575902,15.933314169558836,36,34,46,2.0651025702512383e-15,0.43588876938261856,0.36958736696491307,0.43588876938261856,0.43549811112570597,0,0.951746191782247,0.23205007875823647,0.9420235715390893,0.22755009787650357,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,3,0.25,0.5,0.2,0.48,trot,0.05,0.004992014094659657,1,0,0,0.5,0.0,0.18355793971568346,0.01644206028431655,0.008221030142158275,0.006022688311835133,0.255701153849562,0.005701153849561991,0.0007453609995086875,0.001434326171875,0.02372551574031106,0.025018462911248207,0.005610736935877374,0.018329972198970226,1.0,1.0,0,1,0.5,12,0.08871285493175189,1.0,1.0,0.5,12,-0.09893637709319592,1.0,1.0,0.5,12,0.09058841069539388,1.0,1.0,0.5,12,-0.08887823671102524,1.0,1.0,48,5.841444682046456,0.018184900283813477,0.41057078523859397,0.01862367391586304,0.014890881531953084,0.29781763063906164,0.01146225422250719,0,0,17.58684118073047,16.359524052078694,16.184387190888547,17.422319548388707,36,34,46,2.5591575460638957e-15,0.6438470120079403,0.6071419353410189,0.6438470120079403,0.6423521394952085,0,0.9939476635337435,0.27851891081937336,0.9871809609304572,0.2739337734985103,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,4,0.25,0.5,0.2,0.48,trot,0.05,0.003841925445080469,1,0,0,0.5,0.0,0.18363064620643854,0.01636935379356147,0.008184676896780735,0.006042237284903729,0.25712217080096406,0.007122170800964056,0.0009911950897804017,0.001953125,0.023274735064808618,0.024529417976737022,0.006278980205765971,0.01727569057954397,1.0,1.0,0,1,0.5,12,0.08880978636443615,1.0,1.0,0.5,12,-0.09894370349744956,1.0,1.0,0.5,12,0.09045123619337876,1.0,1.0,0.5,12,-0.08905656635761261,1.0,1.0,48,5.352881612447141,0.014942213892936707,0.3920699362214094,0.015611193264536175,0.019473373889923096,0.3894674777984619,0.010304366918839727,0,0,16.60652310721928,15.44267947596093,15.2828654036513,16.454463086143225,36,34,46,1.7439365438455592e-15,0.6983106886282543,0.45738905562373405,0.6983106886282543,0.6983017603047641,0,0.9435200461566565,0.24119885187166284,0.9314480158565448,0.23637892829489676,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,5,0.25,0.5,0.2,0.48,trot,0.05,0.007708731002966335,1,0,0,0.5,0.0,0.183260933496058,0.016739066503942024,0.008369533251971012,0.006143783001850052,0.25668584182858467,0.006685841828584671,0.0008723515676066926,0.00167083740234375,0.023610639990462496,0.024819033220410347,0.00616499482856666,0.01716974849458973,1.0,1.0,0,1,0.5,12,0.08851572809120019,1.0,1.0,0.5,12,-0.09892514906823635,1.0,1.0,0.5,12,0.09034803199271361,1.0,1.0,0.5,12,-0.08873295783996582,1.0,1.0,48,4.450372668650289,0.017440855503082275,0.3755257640216787,0.021490275859832764,0.03058536648750305,0.611707329750061,0.011626949994431405,0,0,15.925435632702367,14.75507989750301,14.601278428227412,15.772050427212351,36,34,46,2.4273240442692425e-15,0.16384021572994292,0.2689898862594068,0.2689898862594068,0.267919379091982,0,0.9675327923421189,0.24908162054187163,0.9554518964703155,0.24345068642936965,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,6,0.25,0.5,0.2,0.48,trot,0.05,0.006218611943379398,1,0,0,0.5,0.0,0.18369498196989298,0.016305018030107032,0.008152509015053516,0.006024561589583758,0.25619786356886226,0.006197863568862261,0.0008155144121122849,0.00153350830078125,0.02388331141776902,0.025304019451141357,0.005561654828215554,0.0188232957702055,1.0,1.0,0,1,0.5,12,0.08869287744164467,1.0,1.0,0.5,12,-0.09888369776308537,1.0,1.0,0.5,12,0.09085988377531369,1.0,1.0,0.5,12,-0.08895350495974223,1.0,1.0,48,4.342867702327228,0.013569477200508117,0.32021273775439363,0.025840744376182556,0.0065822601318359375,0.13164520263671875,0.010207115564282585,0,0,16.807929172719778,15.75480368060931,15.595343952655165,16.654371172021236,36,34,46,2.2903860663628843e-15,0.5849039878933168,0.40260071316685697,0.5849039878933168,0.5846849272128768,0,3.479519735873452,2.6213263758690633,3.4431803456602923,2.6013612745703267,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.050.npz,7,0.25,0.5,0.2,0.48,trot,0.05,0.005621851901320696,1,0,0,0.5,0.0,0.18355260509997606,0.01644739490002395,0.008223697450011974,0.006052545970305804,0.25655528033773106,0.006555280337731062,0.0007927636332354805,0.00150299072265625,0.023863153014170427,0.025231631472706795,0.005641605296478649,0.0185757016182279,1.0,1.0,0,1,0.5,12,0.08863851117591064,1.0,1.0,0.5,12,-0.09882356226444244,1.0,1.0,0.5,12,0.09087545859316985,1.0,1.0,0.5,12,-0.0887676781664292,1.0,1.0,48,5.257173793236794,0.015200048685073853,0.33967452490421124,0.009927362203598022,0.008547767996788025,0.1709553599357605,0.009090407645935902,0,0,16.58909098976045,15.496374363692736,15.343115599579974,16.442618101047184,36,34,46,2.7772133965678265e-15,0.3407208562741378,0.22154487364117578,0.3407208562741378,0.3379370121065457,0,0.942325143136743,0.2429989546601753,0.9331708497445513,0.23798285639839725,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,0,0.25,0.5,0.2,0.48,trot,0.1,0.008816309761161805,1,0,0,0.5,0.0,0.1832942326242725,0.016705767375727515,0.008352883687863752,0.006112513986105724,0.255841176956892,0.0058411769568920135,0.0008437296326262971,0.00164794921875,0.02420700182438054,0.025434710085392,0.005284450869146663,0.017816237779185094,1.0,1.0,0,1,0.5,12,0.0885618490477403,1.0,1.0,0.5,12,-0.09903000108897686,1.0,1.0,0.5,12,0.09060350432991982,1.0,1.0,0.5,12,-0.08839311078190804,1.0,1.0,48,2.5605248513946,0.014957273006439209,0.1800729098666718,0.020567097053902597,0.018749302625656127,0.18749302625656125,0.009320363950865211,0,0,12.205941687448474,11.247807280865974,11.035973210152303,12.010185991121231,36,34,46,2.0130112781527147e-15,0.25371530830219624,0.09814081421134795,0.25371530830219624,0.2537005743952418,0,0.8869928316144157,0.32128801072041613,0.8778516850795962,0.3161465777279978,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,1,0.25,0.5,0.2,0.48,trot,0.1,0.005102285171697641,1,0,0,0.5,0.0,0.18345783650875092,0.016542163491249096,0.008271081745624548,0.006059381412342194,0.25633343992133933,0.006333439921339334,0.0006229296681645774,0.001129150390625,0.0241211149371923,0.025341903790831566,0.005457846358262214,0.018204805119325523,1.0,1.0,0,1,0.5,12,0.08866043264667194,1.0,1.0,0.5,12,-0.09888520588477452,1.0,1.0,0.5,12,0.0907542606194814,1.0,1.0,0.5,12,-0.08861577386657397,1.0,1.0,48,2.275912674691152,0.013953569641816767,0.1652238150314167,0.018820539116859436,0.01614333689212799,0.1614333689212799,0.009979940682315452,0,0,12.159663538445477,11.228932786617758,11.0211410799716,11.96671640912729,36,34,46,1.8921488428676076e-15,0.14938886507786972,0.2914325546350811,0.2914325546350811,0.2895110074700291,0,0.9730395529079678,0.2504214699933774,0.9627462206241524,0.2455518290380593,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,2,0.25,0.5,0.2,0.48,trot,0.1,0.005074965125751155,1,0,0,0.5,0.0,0.1835788649817308,0.016421135018269223,0.008210567509134617,0.006081991875544195,0.25710165438552696,0.0071016543855269565,0.0007432494910185021,0.0013885498046875,0.023948419178458243,0.025253117084503174,0.0059542120330517015,0.017563499000890017,1.0,1.0,0,1,0.5,12,0.08862213293711345,1.0,1.0,0.5,12,-0.09894644965728124,1.0,1.0,0.5,12,0.09072976186871529,1.0,1.0,0.5,12,-0.08885938550035159,1.0,1.0,48,2.172806488423471,0.012859365344047547,0.17294390852317143,0.008897325599241264,0.021785110235214233,0.21785110235214233,0.01083567620879207,0,0,12.427038789956894,11.453979769136557,11.248441559845148,12.235987361632983,36,34,46,2.0388487879808658e-15,0.17119004270848157,0.12769017584952602,0.17119004270848157,0.17118630767167597,0,0.951746191782247,0.23205007875823647,0.9420235715390893,0.22755009787650357,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,3,0.25,0.5,0.2,0.48,trot,0.1,0.004992014094659657,1,0,0,0.5,0.0,0.18355793971568346,0.01644206028431655,0.008221030142158275,0.006022688311835133,0.255701153849562,0.005701153849561991,0.0007453609995086875,0.001434326171875,0.02372551574031106,0.025018462911248207,0.005610736935877374,0.018329972198970226,1.0,1.0,0,1,0.5,12,0.08871285493175189,1.0,1.0,0.5,12,-0.09893637709319592,1.0,1.0,0.5,12,0.09058841069539388,1.0,1.0,0.5,12,-0.08887823671102524,1.0,1.0,48,2.403822235001928,0.018533623218536383,0.1805348893785002,0.01862367391586304,0.014890881531953084,0.14890881531953082,0.01146225422250719,0,0,12.769211412173977,11.81215124545495,11.595228879435183,12.569874083824407,36,34,46,2.190212492272603e-15,0.12495627249524131,0.48453692273734367,0.48453692273734367,0.4844852147655487,0,0.9939476635337435,0.27851891081937336,0.9871809609304572,0.2739337734985103,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,4,0.25,0.5,0.2,0.48,trot,0.1,0.003841925445080469,1,0,0,0.5,0.0,0.18363064620643854,0.01636935379356147,0.008184676896780735,0.006042237284903729,0.25712217080096406,0.007122170800964056,0.0009911950897804017,0.001953125,0.023274735064808618,0.024529417976737022,0.006278980205765971,0.01727569057954397,1.0,1.0,0,1,0.5,12,0.08880978636443615,1.0,1.0,0.5,12,-0.09894370349744956,1.0,1.0,0.5,12,0.09045123619337876,1.0,1.0,0.5,12,-0.08905656635761261,1.0,1.0,48,2.378057727582217,0.017690911889076233,0.20535327290693697,0.015611193264536175,0.019473373889923096,0.19473373889923096,0.010304366918839727,0,0,12.681090972430349,11.7736533903129,11.565809609277258,12.48566548160082,36,34,46,1.6388204576213939e-15,0.45322951301065095,0.46017450232252294,0.46017450232252294,0.46017444143244607,0,0.9435200461566565,0.24119885187166284,0.9314480158565448,0.23637892829489676,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,5,0.25,0.5,0.2,0.48,trot,0.1,0.007708731002966335,1,0,0,0.5,0.0,0.183260933496058,0.016739066503942024,0.008369533251971012,0.006143783001850052,0.25668584182858467,0.006685841828584671,0.0008723515676066926,0.00167083740234375,0.023610639990462496,0.024819033220410347,0.00616499482856666,0.01716974849458973,1.0,1.0,0,1,0.5,12,0.08851572809120019,1.0,1.0,0.5,12,-0.09892514906823635,1.0,1.0,0.5,12,0.09034803199271361,1.0,1.0,0.5,12,-0.08873295783996582,1.0,1.0,48,2.678531176547329,0.016530221700668334,0.1895271841725354,0.021490275859832764,0.03058536648750305,0.3058536648750305,0.011626949994431405,0,0,12.048377396234233,11.066304098452646,10.84394582815576,11.84352254753418,36,34,46,3.194349154688421e-15,0.30242827066263156,0.21015480575827059,0.30242827066263156,0.3024049145722674,0,0.9675327923421189,0.24908162054187163,0.9554518964703155,0.24345068642936965,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,6,0.25,0.5,0.2,0.48,trot,0.1,0.006218611943379398,1,0,0,0.5,0.0,0.18369498196989298,0.016305018030107032,0.008152509015053516,0.006024561589583758,0.25619786356886226,0.006197863568862261,0.0008155144121122849,0.00153350830078125,0.02388331141776902,0.025304019451141357,0.005561654828215554,0.0188232957702055,1.0,1.0,0,1,0.5,12,0.08869287744164467,1.0,1.0,0.5,12,-0.09888369776308537,1.0,1.0,0.5,12,0.09085988377531369,1.0,1.0,0.5,12,-0.08895350495974223,1.0,1.0,48,2.3695272451115503,0.0170585960149765,0.16864524358453578,0.025840744376182556,0.0065822601318359375,0.06582260131835938,0.010207115564282585,0,0,12.258148094940946,11.326849260929588,11.12191890183104,12.067837990126577,36,34,46,2.468910738942507e-15,0.1316336495685204,0.14268844050266496,0.14268844050266496,0.14267064336022095,0,3.479519735873452,2.6213263758690633,3.4431803456602923,2.6013612745703267,0,0,1
stability_s0.200_d0.500_v0.250_trot_p0.48_h0.100.npz,7,0.25,0.5,0.2,0.48,trot,0.1,0.005621851901320696,1,0,0,0.5,0.0,0.18355260509997606,0.01644739490002395,0.008223697450011974,0.006052545970305804,0.25655528033773106,0.006555280337731062,0.0007927636332354805,0.00150299072265625,0.023863153014170427,0.025231631472706795,0.005641605296478649,0.0185757016182279,1.0,1.0,0,1,0.5,12,0.08863851117591064,1.0,1.0,0.5,12,-0.09882356226444244,1.0,1.0,0.5,12,0.09087545859316985,1.0,1.0,0.5,12,-0.0887676781664292,1.0,1.0,48,2.065191130133764,0.014444330808462436,0.166526316609721,0.009927362203598022,0.008547767996788025,0.08547767996788025,0.009090407645935902,0,0,12.641171730964343,11.665947841648272,11.458064171781986,12.447079090616242,36,34,46,2.017848298257366e-15,0.18593360472100476,0.24482170045305732,0.24482170045305732,0.24480306979112545,0,0.942325143136743,0.2429989546601753,0.9331708497445513,0.23798285639839725,0,0,1
stability_s0.200_d0.625_v0.250_trot_p0.48_h0.025.npz,0,0.25,0.625,0.2,0.48,trot,0.025,0.005306198252976361,1,0,1,0.625,0.0,0.18447305982311568,0.01552694017688433,0.007775995805859571,0.0068037999949107615,0.2590485066175461,0.009048506617546082,0.0006052118699883641,0.000823974609375,0.02198042308971807,0.022961314767599106,0.005766130927664872,0.014030547904069346,1.0,1.0,0,1,0.625,15,0.09242177953322729,1.0,1.0,0.625,15,-0.09853362639745077,1.0,1.0,0.625,15,0.08956727782885233,1.0,1.0,0.625,15,-0.08842343588670094,1.0,1.0,48,9.455213214709229,0.010221648216247558,0.4139458982666654,0.017771434783935548,0.011867308616638183,0.4746923446655273,0.0055673339749518075,0,0,2.6959271382345,2.386899657104395,2.3196768500815694,2.6390007695340745,36,34,46,2.510817246464276e-15,0.20333076380002718,0.33000743175047104,0.33000743175047104,0.3240696607048922,0,1.1961290327777077,0.260149972943714,1.1316344727318768,0.2468961624988355,0,0,1
stability_s0.200_d0.625_v0.250_trot_p0.48_h0.025.npz,1,0.25,0.625,0.2,0.48,trot,0.025,0.004744880849542708,1,0,1,0.625,0.0,0.18444171523054442,0.015558284769455588,0.007779142384727801,0.006812019894520446,0.25899622961878777,0.008996229618787766,0.000559222996249638,0.001129150390625,0.02220053230525224,0.02317456156015396,0.006015849140565495,0.013797225041806204,1.0,1.0,0,1,0.625,15,0.09250973959763845,1.0,1.0,0.625,15,-0.09823094258705775,1.0,1.0,0.625,15,0.08951501846313477,1.0,1.0,0.625,15,-0.08862772981325785,1.0,1.0,48,11.602652025374757,0.01060185432434082,0.45093643749504225,0.017789506912231447,0.02014172077178955,0.805668830871582,0.005192160808953471,0,0,4.022384664662049,2.7792469699902056,2.704975997082378,3.921442100076685,36,34,46,3.1721038264780884e-15,0.2841003455262963,0.8643915229648889,0.8643915229648889,0.8628712977286563,0,1.4921036046803657,0.10444661027279796,1.4080020125000163,0.12939814130520774,0,0,1
stability_s0.200_d0.625_v0.250_trot_p0.48_h0.025.npz,2,0.25,0.625,0.2,0.48,trot,0.025,0.004352724095063993,1,0,1,0.625,0.0,0.18429306919376054,0.015706930806239472,0.007853465403119729,0.006850115877265736,0.2590294728676478,0.009029472867647825,0.0005152807441160416,0.0007476806640625,0.022375851680094105,0.023346373811364174,0.005725879144349572,0.014091601417637791,1.0,1.0,0,1,0.625,15,0.09245439469814301,1.0,1.0,0.625,15,-0.09825204759836197,1.0,1.0,0.625,15,0.08934260507424673,1.0,1.0,0.625,15,-0.0885370910167694,1.0,1.0,48,9.825017899378125,0.010338592529296874,0.38271053405001604,0.004822432994842529,0.004077506065368652,0.16310024261474607,0.005188578633635808,0,0,3.0463398520038134,2.6092997419073924,2.5626765925460444,3.0063797647843122,36,34,46,2.5261547422599293e-15,0.30577246134122604,0.5766660882798119,0.5766660882798119,0.5740356861958071,0,1.3105790837804125,0.14110221415421087,1.2301656219732362,0.13235138525941587,0,0,1
