seed,step_width,speed,period,gait,command_df,compliant,any_failure,command_gate_pass,topology_fraction,topology_gate_pass,energy_valid,positive_mechanical_cot,absolute_mechanical_cot,achieved_df,df_max_abs_error,achieved_stance_width,stance_width_abs_error,stance_foot_lateral_mae,all_phase_foot_lateral_mae,forward_speed,speed_abs_error,lateral_rmse,max_lateral_deviation,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_rmse,body_yaw_rate_rmse,stance_recall_min,swing_recall_min,nominal_failure,df_FL,stance_samples_FL,stance_y_FL,stance_recall_FL,swing_recall_FL,df_FR,stance_samples_FR,stance_y_FR,stance_recall_FR,swing_recall_FR,df_RL,stance_samples_RL,stance_y_RL,stance_recall_RL,swing_recall_RL,df_RR,stance_samples_RR,stance_y_RR,stance_recall_RR,swing_recall_RR,cycle_rms,periodic_orbit_gate_pass,energy_trial_valid,out_of_training_support
1310000,0.1,0.25,0.48,trot,0.5,0,0,1,0.75,0,1,0.18353472539508975,0.403087173641394,0.5,0.0,0.09664508649924149,0.003354913500758519,0.004622407525312156,0.005896946628733226,0.26286303469290334,0.012863034692903341,0.003066077511655333,0.0046443939208984375,0.04772269169911403,0.05000002309679985,0.0048016572768124245,0.030907725120812746,1.0,1.0,0,0.5,48,0.049044656256834664,1.0,1.0,0.5,48,-0.05482361690762142,1.0,1.0,0.5,48,0.04334261664189398,1.0,1.0,0.5,48,-0.04607928319213291,1.0,1.0,0.08320408116518116,0,0,0
1310001,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.1868315254471815,0.4075210467508572,0.5078125,0.03125,0.09677051154293996,0.003229488457060045,0.004751300895769223,0.005901939877852176,0.2633945910880963,0.01339459108809632,0.006710684771467596,0.009860992431640625,0.04734168963413401,0.05020837113261223,0.0056407790234704325,0.027484116271190066,1.0,0.9375,0,0.53125,51,0.04906145388297006,1.0,0.9375,0.5,48,-0.05515200768907865,1.0,1.0,0.5,48,0.04376957022274534,1.0,1.0,0.5,48,-0.04555799129108588,1.0,1.0,0.07036895190990873,0,0,0
1310002,0.1,0.25,0.48,trot,0.5,1,0,1,1.0,1,1,0.1884140766986086,0.4003660296466819,0.5,0.0,0.0963308047503233,0.00366919524967671,0.004558702534995973,0.005870110302930697,0.26199186127632856,0.011991861276328564,0.01981386423752476,0.022716302424669266,0.04817040727370595,0.05060258507728577,0.0049185319081533905,0.032054232485369705,1.0,1.0,0,0.5,48,0.049020420371865235,1.0,1.0,0.5,48,-0.05433375621214509,1.0,1.0,0.5,48,0.04306016947763661,1.0,1.0,0.5,48,-0.04624726343899965,1.0,1.0,0.01882706465866503,1,1,0
1310003,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.18426321883037602,0.40344817886799733,0.5026041666666666,0.01041666666666663,0.0963791275933879,0.0036208724066121023,0.004721532526448192,0.005931436732256164,0.2630822289114197,0.013082228911419691,0.014983558847581981,0.01710224151611328,0.04752379486784072,0.05006163567304611,0.004795588525621371,0.030179142114467455,1.0,0.9791666666666666,0,0.5104166666666666,49,0.04859671300771285,1.0,0.9791666666666666,0.5,48,-0.05492924991995096,1.0,1.0,0.5,48,0.04335656971670687,1.0,1.0,0.5,48,-0.04587572254240513,1.0,1.0,0.08828629746462943,0,0,0
1310004,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.18612435259890436,0.4024741310053741,0.5052083333333334,0.02083333333333337,0.09672979525911311,0.0032702047408868923,0.004724135516832273,0.005928147430919731,0.262747704051435,0.012747704051434994,0.009868413639720425,0.012847900390625,0.047558643353783916,0.04998252913355827,0.005239935732286932,0.0291144426299584,1.0,0.9583333333333334,0,0.5208333333333334,50,0.049000900015234945,1.0,0.9583333333333334,0.5,48,-0.055061912862583995,1.0,1.0,0.5,48,0.04357554018497467,1.0,1.0,0.5,48,-0.045821237455432616,1.0,1.0,0.059801606861552024,0,0,0
1310005,0.1,0.25,0.48,trot,0.5,0,0,1,0.25,0,1,0.19555039956197617,0.4101036016728292,0.5026041666666666,0.01041666666666663,0.09667968326153195,0.0033203167384680543,0.004711673549712212,0.005899347318336366,0.2641678899526596,0.014167889952659607,0.0036506162870674117,0.005054473876953125,0.046738358090203956,0.04988866299390793,0.00508111745162272,0.02868941739420965,1.0,0.9791666666666666,0,0.5104166666666666,49,0.04906525173965765,1.0,0.9791666666666666,0.5,48,-0.05503008390466372,1.0,1.0,0.5,48,0.04326465725898743,1.0,1.0,0.5,48,-0.04599937361975511,1.0,1.0,0.08918161880866414,0,0,0
1310006,0.1,0.25,0.48,trot,0.5,0,0,1,0.75,0,1,0.19013176882287675,0.4097466595168879,0.5,0.0,0.09668127889744937,0.0033187211025506314,0.0046248070585230994,0.005910153553122653,0.26255320633451146,0.012553206334511458,0.008212632484606842,0.010460853576660156,0.04804448681931001,0.05049371346831322,0.005099625936760542,0.03084717435887765,1.0,1.0,0,0.5,48,0.049140987607340016,1.0,1.0,0.5,48,-0.054814491498594485,1.0,1.0,0.5,48,0.043334731444095574,1.0,1.0,0.5,48,-0.046072347244868674,1.0,1.0,0.06050419328596719,0,0,0
1310007,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.18775548147464943,0.40941369405927963,0.5026041666666666,0.01041666666666663,0.09633899890092285,0.00366100109907716,0.00471049782900824,0.005927691810453929,0.2633761912584305,0.013376191258430481,0.009967592314082624,0.01217811368405819,0.04756475908120648,0.050568122416734695,0.005224728679948189,0.03041601955917373,1.0,0.9791666666666666,0,0.5104166666666666,49,0.048696977447490304,1.0,0.9791666666666666,0.5,48,-0.05477850946287314,1.0,1.0,0.5,48,0.04310176366319259,1.0,1.0,0.5,48,-0.04610074722828964,1.0,1.0,0.10387166032634333,0,0,0
1310008,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.18919694981019936,0.4048064534233033,0.5026041666666666,0.01041666666666663,0.09655448572779847,0.003445514272201536,0.004613652618817327,0.005886823293985798,0.2620896305888891,0.012089630588889122,0.02151333155748747,0.02451324462890625,0.04800764689064394,0.050576433539390564,0.005292319652164702,0.03072367465516348,1.0,0.9791666666666666,0,0.5104166666666666,49,0.049138334028574884,1.0,0.9791666666666666,0.5,48,-0.0545918062950174,1.0,1.0,0.5,48,0.04326620697975159,1.0,1.0,0.5,48,-0.04611262415225307,1.0,1.0,0.04509764364919381,0,0,0
1310009,0.1,0.25,0.48,trot,0.5,0,0,1,0.5,0,1,0.18660189262634785,0.4029837536101172,0.5026041666666666,0.01041666666666663,0.09643547097379405,0.003564529026205951,0.0046607745957060335,0.00590575654641725,0.262682414924105,0.01268241492410499,0.011215036695587054,0.01412200927734375,0.048259231099578345,0.050513409078121185,0.005076014482308064,0.030552968531733848,1.0,0.9791666666666666,0,0.5104166666666666,49,0.048929687437354305,1.0,0.9791666666666666,0.5,48,-0.05468924817008277,1.0,1.0,0.5,48,0.04327162789801756,1.0,1.0,0.5,48,-0.045980378442133464,1.0,1.0,0.04141659608847274,0,0,0
