step_width,command_df,disturbed,n,successes,failures,timeouts,success_rate,ci_low,ci_high,period,gait,step_width_frame,course_distance,forward_distance,mean_speed,forward_speed,duration,traversal_time,achieved_df,achieved_width,command_width,command_speed,timing_accuracy,applied_impulse,df_max_abs_error,lateral_rmse,max_lateral_deviation,foot_lateral_mae,settled_samples,world_achieved_width,world_foot_lateral_mae,body_achieved_width,body_foot_lateral_mae,heading_rmse_rad,max_abs_heading_rad,world_lateral_velocity_mean,world_lateral_velocity_rmse,body_lateral_velocity_mean,body_lateral_velocity_rmse,body_yaw_rate_mean,body_yaw_rate_rmse,df_FL,schedule_df_FL,stance_recall_FL,swing_recall_FL,trials_with_cycles_FL,df_FR,schedule_df_FR,stance_recall_FR,swing_recall_FR,trials_with_cycles_FR,df_RL,schedule_df_RL,stance_recall_RL,swing_recall_RL,trials_with_cycles_RL,df_RR,schedule_df_RR,stance_recall_RR,swing_recall_RR,trials_with_cycles_RR,compliant_trial_fraction,compliance_screen_pass,force2n_compliant_trial_fraction,force2n_compliance_screen_pass,force2n_achieved_df,force2n_achieved_width,force2n_topology_fraction,force2n_topology_ci_low,force2n_topology_ci_high,force2n_topology_screen_pass,force2n_threshold_screen_pass,force2n_topology_good_cycles,force2n_topology_cycles,force2n_pooled_topology_fraction,force5n_compliant_trial_fraction,force5n_compliance_screen_pass,force5n_achieved_df,force5n_achieved_width,force5n_topology_fraction,force5n_topology_ci_low,force5n_topology_ci_high,force5n_topology_screen_pass,force5n_threshold_screen_pass,force5n_topology_good_cycles,force5n_topology_cycles,force5n_pooled_topology_fraction,force10n_compliant_trial_fraction,force10n_compliance_screen_pass,force10n_achieved_df,force10n_achieved_width,force10n_topology_fraction,force10n_topology_ci_low,force10n_topology_ci_high,force10n_topology_screen_pass,force10n_threshold_screen_pass,force10n_topology_good_cycles,force10n_topology_cycles,force10n_pooled_topology_fraction,force_df_span_trial_fraction,force_robust_trial_fraction,force_threshold_conclusion_unchanged,force5n_200hz_vs_frozen50hz_unchanged,combined_cell_pass
0.05,0.75,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.003160552680492,0.30534389102831483,0.3108095172792673,13.151562094688416,13.151562094688416,0.7621353641633065,0.04673316684784368,0.05000000074505806,0.30000001192092896,0.987036247922493,0.0,0.050075604838709944,0.1423315058927983,0.24869562685489655,0.0040972577053969665,637.578125,0.046581659004004905,0.00823365659115859,0.04673316684784368,0.0040972577053969665,0.030648983462015167,0.041725552175194025,-0.019233207596698776,0.02137617496191524,-0.009956087073078379,0.015187699027592316,-0.003206132221748703,0.06423151143826544,0.7485162550403226,0.75,0.9980794270833334,1.0,64,0.7499495967741936,0.75,0.9999347599164927,1.0,64,0.75,0.75,1.0,0.999609375,64,0.8000756048387101,0.75,1.0,0.79970703125,64,0.0,False,0.0,False,0.7404676375850556,0.0467367100645788,0.9601814516129032,0.9566532258064517,0.9632056451612905,True,False,1905,1984,0.9601814516129032,0.0,False,0.7399919571415071,0.04673316684784368,0.9586693548387097,0.955141129032258,0.9621975806451613,True,False,1902,1984,0.9586693548387096,0.0,False,0.7378598120904738,0.04672939772717655,0.700100806451613,0.6754032258064516,0.7258064516129032,False,False,1389,1984,0.7001008064516129,1.0,0.0,True,True,False
0.05,0.8,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.0032703109085555,0.3054439532570541,0.3110957248136401,13.14812457561493,13.14812457561493,0.7982421875000003,0.04501889237144496,0.05000000074505806,0.30000001192092896,0.972648345516012,0.0,0.05007560483870993,0.08887286763638258,0.14913050085306168,0.00419492464521332,637.40625,0.0449446627535508,0.006294051966239478,0.04501889237144496,0.00419492464521332,0.0212605508568231,0.03227269763010554,-0.01105728383117821,0.014960582615458407,-0.004473010130823241,0.0124793840222992,-0.0021206421528461306,0.050196539785247296,0.7501008064516129,0.8000000000000005,0.9376182481500734,1.0,64,0.7999243951612908,0.8000000000000005,0.9998773305982511,0.9964599609375,64,0.792943548387097,0.8000000000000005,0.9896889307740911,0.999755859375,64,0.8500000000000004,0.8000000000000005,1.0,0.75,64,0.0,False,0.0,False,0.7743872857862902,0.04502577091625426,0.9390120967741935,0.936491935483871,0.9415322580645161,True,False,1863,1984,0.9390120967741935,0.0,False,0.7740864415322579,0.04501889237144496,0.9369959677419355,0.9349798387096773,0.939516129032258,True,False,1859,1984,0.9369959677419355,0.0,False,0.7703077746975806,0.045006361411651596,0.03477822580645161,0.028225806451612902,0.040826612903225805,False,False,69,1984,0.03477822580645161,1.0,0.0,True,True,False
0.05,0.85,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.0029348298907275,0.297016030177474,0.3025769400410354,13.493749767541885,13.493749767541885,0.8127138199344759,0.04725572261668276,0.05000000074505806,0.30000001192092896,0.9371007486020635,0.0,0.05166015624999996,0.021970419329591095,0.04178781062364578,0.003911908114848152,654.6875,0.04702088629710488,0.006580586538921702,0.04725572261668276,0.003911908114848152,0.012929831296787597,0.02845231129322201,0.00400978336983826,0.012166919885203242,0.0014976461579863098,0.01189591181173455,0.00045779091971009933,0.04760786081897095,0.7983398437500001,0.8499999999999999,0.9390309843366317,1.0,64,0.8019775390625001,0.8499999999999999,0.9428916409643193,0.9998421717171717,64,0.8005126953124999,0.8499999999999999,0.9388722175526865,1.0,64,0.8500252016129033,0.8500000000000001,0.9423221801822457,0.6665155148721861,64,0.0,False,0.0,False,0.8117356331117693,0.0472540592745645,0.84814453125,0.84130859375,0.85546875,False,False,1737,2048,0.84814453125,0.0,False,0.8116461969191029,0.04725572261668276,0.8447265625,0.837890625,0.85205078125,False,False,1730,2048,0.8447265625,0.0,False,0.8114737726026967,0.04724591005651746,0.84033203125,0.83349609375,0.84716796875,False,False,1721,2048,0.84033203125,1.0,0.0,True,True,False
0.05,0.9,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.003012330830097,0.28847340773791075,0.29315690277144313,13.880312457680702,13.880312457680702,0.8496569084398674,0.047636882329243235,0.05000000074505806,0.30000001192092896,0.9489302493696186,0.0,0.051515151515151514,0.027592885919148102,0.04417432099580765,0.004634033982967526,674.015625,0.047443447314435616,0.006381143465639174,0.047636882329243235,0.004634033982967526,0.010989133035764098,0.034226752090035006,0.003605712168791797,0.009743977541802451,0.0024872681944998476,0.0103370562865166,0.0015077895965873722,0.04668220388703048,0.8484848484848485,0.9000000000000001,0.9424358407495391,1.0,64,0.8500473484848483,0.9000000000000001,0.9439473015367927,1.0,64,0.8500710227272725,0.9000000000000001,0.9410858901482985,1.0,64,0.8500244140624998,0.9000000000000001,0.9456586064804999,0.9995370116330113,64,0.0,False,0.0,False,0.8375288067441997,0.047642192163039,0.0,0.0,0.0,False,False,0,2112,0.0,0.0,False,0.8374381787849194,0.047636882329243235,0.0,0.0,0.0,False,False,0,2112,0.0,0.0,False,0.8373091726592092,0.04762982399552129,0.0,0.0,0.0,False,False,0,2112,0.0,1.0,0.0,True,True,False
0.1,0.75,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.002733388543128,0.30819476395845413,0.31378403306007385,13.021874636411667,13.021874636411667,0.7624747983870969,0.09179134469013661,0.10000000149011612,0.30000001192092896,0.9873116118450931,0.0,0.050000000000000266,0.031253153953002766,0.05668290704488754,0.004437794920011928,631.09375,0.0914120992529206,0.009799391206691674,0.09179134469013661,0.004437794920011928,0.007718219712842256,0.030506463677738793,-0.0041943641481339,0.016289303108351305,-0.0037293731002137065,0.01801905600586906,-0.0006929686377645794,0.04757166554918513,0.7498991935483871,0.75,0.9998694515902202,1.0,64,0.75,0.75,1.0,1.0,64,0.75,0.75,1.0,0.99921875,64,0.8000000000000005,0.75,1.0,0.7959971446640736,64,0.0,False,0.0,False,0.7457488029233874,0.09179134469013661,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7451707409274196,0.09179134469013661,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7437673261088713,0.09178739128401503,0.965725806451613,0.9637096774193549,0.9672379032258065,True,False,1916,1984,0.9657258064516129,1.0,0.0,True,True,False
0.1,0.8,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.003147994726896,0.3083964358083904,0.3139254883863032,13.031249761581421,13.031249761581421,0.8000378024193548,0.09068433480570093,0.10000000149011612,0.30000001192092896,0.9748517709348383,0.0,0.050000000000000155,0.02727708130259998,0.047391317784786224,0.0047884579524069435,631.5625,0.09058635364635848,0.008502239991559534,0.09068433480570093,0.0047884579524069435,0.012640826738788746,0.028004668653011322,-0.003549937293428229,0.01570918448851444,-0.00016448074521235867,0.016831044194987044,-0.0017267162081111564,0.03648009052267298,0.750226814516129,0.8000000000000005,0.9372307465375593,1.0,64,0.7999243951612909,0.8000000000000005,0.9999068707792925,1.0,64,0.8000000000000005,0.8000000000000005,1.0,0.99951171875,64,0.8500000000000003,0.8000000000000005,1.0,0.7469107142857143,64,0.0,False,0.0,False,0.7750573336693546,0.09068433480570093,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7749567897345429,0.09068433480570093,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7747644174227147,0.09068071754882112,0.9369959677419355,0.9349798387096773,0.939516129032258,True,False,1859,1984,0.9369959677419355,1.0,0.0,True,True,False
0.1,0.85,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.002516170591115,0.30036369524896145,0.30538362730294466,13.352499961853027,13.352499961853027,0.8129481161794354,0.09130387683399022,0.10000000149011612,0.30000001192092896,0.9381090965566532,0.0,0.04999999999999993,0.020780479622771963,0.040175385773181915,0.004439363658872991,647.625,0.09109149168943986,0.007661798773678176,0.09130387683399022,0.004439363658872991,0.011464865921880119,0.025906676368322223,0.0034919935496873222,0.015359129509306513,0.0012512760320078087,0.01577285522944294,0.0005393927306869273,0.03434937325073406,0.7999999999999999,0.8499999999999999,0.9401766309025033,1.0,64,0.80146484375,0.8499999999999999,0.9415581937351817,1.0,64,0.8006048387096777,0.8500000000000004,0.9426043557168784,1.0,64,0.8497227822580649,0.8500000000000004,0.9421028903961357,0.6697591145833334,64,0.0,False,0.0,False,0.8093564925655243,0.09130448405630887,0.00244140625,0.00048828125,0.0048828125,False,False,5,2048,0.00244140625,0.0,False,0.809276359311996,0.09130387683399022,0.001953125,0.00048828125,0.00390625,False,False,4,2048,0.001953125,0.0,False,0.809045607043851,0.09130427689524367,0.00048828125,0.0,0.00146484375,False,False,1,2048,0.00048828125,1.0,0.0,True,True,False
0.1,0.9,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.00288068652153,0.29590319423004985,0.3007199252024293,13.544687286019325,13.544687286019325,0.8496826171875,0.08996902385842986,0.10000000149011612,0.30000001192092896,0.9491300127130196,0.0,0.051464843750000065,0.008961444462329382,0.013417288661003113,0.0051606481465136245,657.234375,0.08978888881392777,0.007344531631422886,0.08996902385842986,0.0051606481465136245,0.007208702296338743,0.02631519285205286,0.000364131303058457,0.012617265179869719,0.0006865036363024046,0.01326431981578935,0.0005221616385995276,0.03421691065886989,0.8485351562500001,0.9000000000000001,0.9427925950968215,1.0,64,0.8499999999999999,0.9000000000000001,0.9441845228640036,1.0,64,0.8500976562499999,0.9000000000000001,0.9427314027568338,1.0,64,0.8500976562499999,0.9000000000000001,0.9442904550673934,1.0,64,0.0,False,0.0,False,0.8378860473632812,0.08996906495303847,0.0,0.0,0.0,False,False,0,2048,0.0,0.0,False,0.8376586914062499,0.08996902385842986,0.0,0.0,0.0,False,False,0,2048,0.0,0.0,False,0.8374176025390625,0.0899690096557606,0.0,0.0,0.0,False,False,0,2048,0.0,1.0,0.0,True,True,False
0.15,0.75,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.003380005806684,0.3085541552864015,0.3141801878809929,13.003749936819077,13.003749936819077,0.7625000000000001,0.14172089198837057,0.15000000596046448,0.30000001192092896,0.987590675066379,0.0,0.050000000000000266,0.012754604333167663,0.019139692187309265,0.004422593746115185,630.1875,0.14124311084742658,0.011940812675305473,0.14172089198837057,0.004422593746115185,0.011605177758610807,0.027908399744774215,-0.0008646373021292675,0.02067228578380309,-0.004030174684885424,0.023310390155529603,-0.00031154757789408905,0.03993455343879759,0.75,0.75,1.0,1.0,64,0.75,0.75,1.0,1.0,64,0.75,0.75,1.0,0.99921875,64,0.8000000000000005,0.75,1.0,0.7992395476073819,64,0.0,False,0.0,False,0.746780703965054,0.14172089198837057,0.96875,0.967741935483871,0.9702620967741935,True,False,1922,1984,0.96875,0.0,False,0.746780703965054,0.14172089198837057,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7467334509408605,0.14171717345016077,0.965725806451613,0.9637096774193549,0.9672379032258065,True,False,1916,1984,0.9657258064516129,1.0,0.0,True,True,False
0.15,0.8,False,64,64,0,0,1.0,0.9433759402071946,1.0,0.4,walk,body,3.3500000000000005,4.002684702724218,0.31093308376148343,0.3162096170708537,12.925937429070473,12.925937429070473,0.8120463709677421,0.14254952024202794,0.15000000596046448,0.30000001192092896,0.9871517374433761,0.0,0.050000000000000155,0.028320262586930767,0.048402413725852966,0.003816524782922688,626.296875,0.14245946242590435,0.0107433895624569,0.14254952024202794,0.003816524782922688,0.008085455898253713,0.02677067124750465,-0.0034642700738913845,0.020067988516530022,-0.0019849042082569213,0.021626235538860783,-0.0014497459356448417,0.02958420678623952,0.7983870967741938,0.8000000000000005,0.9980091438421266,1.0,64,0.7997983870967746,0.8000000000000005,0.999749498997996,1.0,64,0.8000000000000005,0.8000000000000005,1.0,0.9995,64,0.8500000000000003,0.8000000000000005,1.0,0.75,64,0.0,False,0.0,False,0.7811592741935482,0.14254954044008628,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7811561239919353,0.14254952024202794,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,0.0,False,0.7811561239919353,0.14254417677875608,0.967741935483871,0.967741935483871,0.967741935483871,True,False,1920,1984,0.967741935483871,1.0,0.0,True,True,False
