file,trial,seed,step_width,command_df,period,gait,disturbed,success,failure,timeout,duration,traversal_time,course_distance,forward_distance,mean_speed,forward_speed,settled_body_forward_speed,command_speed,command_width,step_width_frame,achieved_width,foot_lateral_mae,world_achieved_width,world_foot_lateral_mae,body_achieved_width,body_foot_lateral_mae,heading_rmse_rad,max_abs_heading_rad,settled_samples,lateral_rmse,max_lateral_deviation,timing_accuracy,body_lateral_velocity_mean,body_lateral_velocity_rmse,body_yaw_rate_mean,body_yaw_rate_rmse,world_lateral_velocity_mean,world_lateral_velocity_rmse,applied_impulse,planned_force,planned_push_duration,planned_push_time,force2n_topology_fraction,force2n_topology_good_cycles,force2n_topology_cycles,force2n_df_FL,force2n_cycles_FL,force2n_stance_recall_FL,force2n_swing_recall_FL,force2n_df_FR,force2n_cycles_FR,force2n_stance_recall_FR,force2n_swing_recall_FR,force2n_df_RL,force2n_cycles_RL,force2n_stance_recall_RL,force2n_swing_recall_RL,force2n_df_RR,force2n_cycles_RR,force2n_stance_recall_RR,force2n_swing_recall_RR,force2n_world_achieved_width,force2n_world_foot_lateral_mae,force2n_body_achieved_width,force2n_body_foot_lateral_mae,force5n_topology_fraction,force5n_topology_good_cycles,force5n_topology_cycles,force5n_df_FL,force5n_cycles_FL,force5n_stance_recall_FL,force5n_swing_recall_FL,force5n_df_FR,force5n_cycles_FR,force5n_stance_recall_FR,force5n_swing_recall_FR,force5n_df_RL,force5n_cycles_RL,force5n_stance_recall_RL,force5n_swing_recall_RL,force5n_df_RR,force5n_cycles_RR,force5n_stance_recall_RR,force5n_swing_recall_RR,force5n_world_achieved_width,force5n_world_foot_lateral_mae,force5n_body_achieved_width,force5n_body_foot_lateral_mae,force10n_topology_fraction,force10n_topology_good_cycles,force10n_topology_cycles,force10n_df_FL,force10n_cycles_FL,force10n_stance_recall_FL,force10n_swing_recall_FL,force10n_df_FR,force10n_cycles_FR,force10n_stance_recall_FR,force10n_swing_recall_FR,force10n_df_RL,force10n_cycles_RL,force10n_stance_recall_RL,force10n_swing_recall_RL,force10n_df_RR,force10n_cycles_RR,force10n_stance_recall_RR,force10n_swing_recall_RR,force10n_world_achieved_width,force10n_world_foot_lateral_mae,force10n_body_achieved_width,force10n_body_foot_lateral_mae,df_FL,cycles_FL,schedule_df_FL,stance_recall_FL,swing_recall_FL,df_FR,cycles_FR,schedule_df_FR,stance_recall_FR,swing_recall_FR,df_RL,cycles_RL,schedule_df_RL,stance_recall_RL,swing_recall_RL,df_RR,cycles_RR,schedule_df_RR,stance_recall_RR,swing_recall_RR,achieved_df,df_max_abs_error,compliance_pass,force2n_achieved_df,force2n_df_max_abs_error,force2n_contact_pass,force2n_compliance_pass,force5n_achieved_df,force5n_df_max_abs_error,force5n_contact_pass,force5n_compliance_pass,force10n_achieved_df,force10n_df_max_abs_error,force10n_contact_pass,force10n_compliance_pass,force_df_span_FL,force_df_span_FR,force_df_span_RL,force_df_span_RR,force_df_span_pass,force_robust_trial_pass
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,0,10000,0.05,0.5,0.4,trot,False,1,0,0,13.179999351501465,13.179999351501465,3.35,4.005144500732422,0.3041366636753082,0.3079146146774292,0.30741724371910095,0.30000001192092896,0.05000000074505806,body,0.044123667292296886,0.003709194966701462,0.044777002185583115,0.007217695577727521,0.044123667292296886,0.003709194966701462,0.03333354741334915,0.04561886563897133,639,0.024922078475356102,0.048618316650390625,0.9679186228482003,0.006403430365025997,0.009381924755871296,-0.0035738188307732344,0.09475937485694885,-0.0033352975733578205,0.008809234946966171,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5040322580645161,31,0.9992163009404389,0.99140625,0.5483870967741937,31,1.0,0.90390625,0.5979838709677421,31,1.0,0.8032915360501567,0.04475184949114919,0.007297643127380462,0.04415188077837229,0.0037238326077663527,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5036290322580644,31,0.9992163009404389,0.9921875,0.5451612903225809,31,1.0,0.9109375,0.5866935483870968,31,1.0,0.8252351097178683,0.044777002185583115,0.007217695577727521,0.044123667292296886,0.003709194966701462,0.7741935483870968,24,31,0.4995967741935484,31,0.99921875,1.0,0.5036290322580644,31,0.9992163009404389,0.9921875,0.5036290322580645,31,1.0,0.99296875,0.5516129032258066,31,1.0,0.896551724137931,0.044775787740945816,0.00719267484828413,0.044079288840293884,0.0036769073205920482,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5693548387096775,31,0.5,1.0,0.8589341692789969,0.5318548387096775,0.06935483870967751,False,0.5375000000000001,0.09798387096774208,False,False,0.5337701612903226,0.08669354838709675,False,False,0.514616935483871,0.05161290322580658,False,False,0.0,0.00040322580645169026,0.04475806451612918,0.0463709677419355,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,1,10001,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.003202819824219,0.3044511675834656,0.30823802947998047,0.30774959921836853,0.30000001192092896,0.05000000074505806,body,0.044121505692601204,0.003668781984871363,0.04481860203668475,0.007095265111831181,0.044121505692601204,0.003668781984871363,0.033119771629571915,0.044920917600393295,638,0.01915142312645912,0.039974212646484375,0.9670846394984326,0.0063360282219946384,0.009026939049363136,-0.00444604828953743,0.09479759633541107,-0.0030118287540972233,0.008523385040462017,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5036290322580645,31,0.9992138364779874,0.9921875,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8034591194968553,0.04479903029277921,0.007163074531727021,0.0441513080149889,0.0036791645209578905,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5447580645161293,31,1.0,0.9109375,0.5862903225806452,31,1.0,0.8254716981132075,0.04481860203668475,0.007095265111831181,0.044121505692601204,0.003668781984871363,0.7419354838709677,23,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5040322580645161,31,1.0,0.9921875,0.5508064516129034,31,1.0,0.8977987421383647,0.04482197668403387,0.0070592031959280845,0.044080937281250954,0.0036323419736864525,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5725806451612905,31,0.5,1.0,0.8522012578616353,0.5326612903225807,0.07258064516129048,False,0.5372983870967744,0.0975806451612905,False,False,0.533467741935484,0.08629032258064517,False,False,0.5144153225806452,0.050806451612903425,False,False,0.0,0.00040322580645169026,0.0443548387096776,0.04677419354838708,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,2,10002,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.002855682373047,0.3044232726097107,0.3082125782966614,0.30772438645362854,0.30000001192092896,0.05000000074505806,body,0.04411726910620928,0.003673778920133105,0.044783154502511024,0.007109362382770461,0.04411726910620928,0.003673778920133105,0.03298027440905571,0.04487413913011551,638,0.02539096213877201,0.048931121826171875,0.9670846394984326,0.006394623313099146,0.009107040241360664,-0.004055574536323547,0.09467099606990814,-0.0030618796590715647,0.00846137385815382,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8034591194968553,0.04476428730413318,0.007177503728091197,0.04414759948849678,0.0036861000231976165,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5447580645161293,31,1.0,0.9109375,0.5879032258064517,31,1.0,0.824685534591195,0.044783154502511024,0.007109362382770461,0.04411726910620928,0.003673778920133105,0.7741935483870968,24,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5036290322580645,31,1.0,0.99296875,0.5508064516129034,31,1.0,0.8977987421383647,0.044785456731915474,0.007074059227609797,0.04407061915844679,0.003639202558609638,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5741935483870969,31,0.5,1.0,0.8522012578616353,0.5330645161290324,0.07419354838709691,False,0.5371975806451614,0.0975806451612905,False,False,0.5338709677419355,0.08790322580645171,False,False,0.5143145161290323,0.050806451612903425,False,False,0.0,0.0,0.04475806451612918,0.04677419354838708,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,3,10003,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.00296630859375,0.3044063150882721,0.30817797780036926,0.3076844811439514,0.30000001192092896,0.05000000074505806,body,0.04409784357994795,0.0036928366434567537,0.04478961694985628,0.007127949064796518,0.04409784357994795,0.0036928366434567537,0.033238258212804794,0.045007869601249695,638,0.018406661227345467,0.03849506378173828,0.9682601880877743,0.0063878800719976425,0.009046178311109543,-0.004336369223892689,0.09491050988435745,-0.003038665745407343,0.008487529121339321,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8034591194968553,0.044758996460586786,0.007213035996375215,0.04412872530519962,0.003710574813614881,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5447580645161293,31,1.0,0.9109375,0.5862903225806452,31,1.0,0.8270440251572327,0.04478961694985628,0.007127949064796518,0.04409784357994795,0.0036928366434567537,0.7419354838709677,23,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5040322580645161,31,1.0,0.9921875,0.5508064516129034,31,1.0,0.8977987421383647,0.04478619713336229,0.007106496641093953,0.044055853970348835,0.003662327413676862,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5693548387096776,31,0.5,1.0,0.8616352201257862,0.5318548387096775,0.06935483870967762,False,0.5371975806451614,0.0975806451612905,False,False,0.533467741935484,0.08629032258064517,False,False,0.5144153225806452,0.050806451612903425,False,False,0.0,0.0,0.0443548387096776,0.04677419354838708,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,4,10004,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.0026802062988285,0.3044149875640869,0.3081918954849243,0.30770811438560486,0.30000001192092896,0.05000000074505806,body,0.04414890892803669,0.0036700602005440754,0.044868025463074446,0.007070579842237359,0.04414890892803669,0.0036700602005440754,0.03335141763091087,0.0448031909763813,638,0.02176714688539505,0.04384183883666992,0.9674764890282131,0.006285440176725388,0.00909313652664423,-0.0050207278691232204,0.09486749023199081,-0.002859722590073943,0.008683248423039913,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5483870967741937,31,1.0,0.903125,0.5979838709677421,31,1.0,0.8026729559748428,0.044843504671007395,0.007143183928091339,0.04418136924505234,0.0036828302958341274,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5447580645161293,31,1.0,0.91171875,0.5866935483870968,31,1.0,0.8262578616352201,0.044868025463074446,0.007070579842237359,0.04414890892803669,0.0036700602005440754,0.7419354838709677,23,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5040322580645161,31,1.0,0.9921875,0.551209677419355,31,1.0,0.8970125786163522,0.044870187528431416,0.007038498004270033,0.04410500545054674,0.003637136468091774,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5725806451612905,31,0.5,1.0,0.8553459119496856,0.5326612903225807,0.07258064516129048,False,0.5372983870967742,0.09798387096774208,False,False,0.5335685483870969,0.08669354838709675,False,False,0.5145161290322581,0.051209677419355004,False,False,0.0,0.0,0.0443548387096776,0.04677419354838708,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,5,10005,0.05,0.5,0.4,trot,False,1,0,0,13.179999351501465,13.179999351501465,3.35,4.004625701904297,0.3040873408317566,0.3078959882259369,0.3073935806751251,0.30000001192092896,0.05000000074505806,body,0.044119241647422314,0.00372789006253878,0.044705206993967295,0.007320165889705269,0.044119241647422314,0.00372789006253878,0.033680569380521774,0.045056626200675964,639,0.030730925500392914,0.05610847473144531,0.9667449139280125,0.006513623986393213,0.009973246604204178,-0.0021687818225473166,0.09463126212358475,-0.003657469293102622,0.009116707369685173,0.0,0.0,0.0,,0.03225806451612903,1,31,0.5004032258064516,31,0.99921875,0.9984326018808778,0.5048387096774193,31,0.9992163009404389,0.98984375,0.5483870967741937,31,1.0,0.90390625,0.5975806451612905,31,1.0,0.8040752351097179,0.044688706286251545,0.007394702484210332,0.04414768610149622,0.003743061677728226,0.0,0,31,0.5004032258064516,31,0.99921875,0.9984326018808778,0.5044354838709677,31,0.9992163009404389,0.990625,0.5443548387096775,31,1.0,0.9125,0.5879032258064517,31,1.0,0.822884012539185,0.044705206993967295,0.007320165889705269,0.044119241647422314,0.00372789006253878,0.7741935483870968,24,31,0.5,31,0.99921875,0.9992163009404389,0.5036290322580645,31,0.9992163009404389,0.9921875,0.5036290322580645,31,1.0,0.99296875,0.5524193548387097,31,1.0,0.8949843260188087,0.044681582134217024,0.007294558266418888,0.04406200908124447,0.0036963087603179095,0.5016129032258064,31,0.5,1.0,0.9968652037617555,0.5112903225806451,31,0.5,1.0,0.978125,0.5483870967741937,31,0.5,1.0,0.903125,0.5709677419354839,31,0.5,1.0,0.8557993730407524,0.5330645161290323,0.07096774193548394,False,0.5378024193548387,0.0975806451612905,False,False,0.5342741935483871,0.08790322580645171,False,False,0.5149193548387097,0.05241935483870974,False,False,0.00040322580645157924,0.0012096774193547377,0.04475806451612918,0.04516129032258076,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,6,10006,0.05,0.5,0.4,trot,False,1,0,0,13.179999351501465,13.179999351501465,3.35,4.004644775390625,0.3040788471698761,0.3078947961330414,0.30739086866378784,0.30000001192092896,0.05000000074505806,body,0.04410316236317158,0.003720305368435348,0.04466455150395632,0.007347305791447065,0.04410316236317158,0.003720305368435348,0.03376992791891098,0.045228589326143265,639,0.025420241057872772,0.048419952392578125,0.9663536776212832,0.00663725845515728,0.01000917237251997,-0.0017718554008752108,0.09448061138391495,-0.003603837452828884,0.008954308927059174,0.0,0.0,0.0,,0.03225806451612903,1,31,0.5004032258064516,31,0.99921875,0.9984326018808778,0.5040322580645161,31,0.9992163009404389,0.99140625,0.5483870967741937,31,1.0,0.90390625,0.5975806451612905,31,1.0,0.8040752351097179,0.044658142141997814,0.007408814588487364,0.044138030149042606,0.0037284531293570607,0.0,0,31,0.5004032258064516,31,0.99921875,0.9984326018808778,0.5040322580645161,31,0.9992163009404389,0.99140625,0.5455645161290325,31,1.0,0.91015625,0.5846774193548387,31,1.0,0.829153605015674,0.04466455150395632,0.007347305791447065,0.04410316236317158,0.003720305368435348,0.8387096774193549,26,31,0.5,31,0.99921875,0.9992163009404389,0.5036290322580645,31,0.9992163009404389,0.9921875,0.5032258064516129,31,1.0,0.99375,0.5520161290322582,31,1.0,0.89576802507837,0.04464982310310006,0.007312652719856211,0.044050308875739574,0.003679183737911058,0.5016129032258064,31,0.5,1.0,0.9968652037617555,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5741935483870969,31,0.5,1.0,0.8495297805642633,0.533467741935484,0.07419354838709691,False,0.537600806451613,0.0975806451612905,False,False,0.5336693548387097,0.08467741935483875,False,False,0.5147177419354839,0.05201612903225816,False,False,0.00040322580645157924,0.00040322580645157924,0.04516129032258087,0.04556451612903234,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,7,10007,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.002287292480469,0.3043869733810425,0.3081599175930023,0.3076765835285187,0.30000001192092896,0.05000000074505806,body,0.04415247030556202,0.003700413806179181,0.044876011088490486,0.007129419177584487,0.04415247030556202,0.003700413806179181,0.033557239919900894,0.04543212801218033,638,0.026733938604593277,0.05318450927734375,0.966692789968652,0.006064421962946653,0.008986886590719223,-0.005068565718829632,0.09492234885692596,-0.003181932959705591,0.008899896405637264,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5048387096774193,31,0.9992138364779874,0.98984375,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8034591194968553,0.04484858363866806,0.007208630666676639,0.044182577170431614,0.003713815460872391,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5044354838709677,31,0.9992138364779874,0.990625,0.5435483870967743,31,1.0,0.91328125,0.5866935483870966,31,1.0,0.824685534591195,0.044876011088490486,0.007129419177584487,0.04415247030556202,0.003700413806179181,0.6129032258064516,19,31,0.4995967741935484,31,0.99921875,1.0,0.5036290322580644,31,0.9992138364779874,0.9921875,0.505241935483871,31,1.0,0.98984375,0.5516129032258066,31,1.0,0.8962264150943396,0.044872204307466745,0.0070989162915387665,0.04410345479846001,0.0036800788170454368,0.5,31,0.5,1.0,1.0,0.5145161290322582,31,0.5,1.0,0.971875,0.5483870967741937,31,0.5,1.0,0.903125,0.5693548387096776,31,0.5,1.0,0.8584905660377359,0.5330645161290324,0.06935483870967762,False,0.537600806451613,0.0975806451612905,False,False,0.5335685483870968,0.08669354838709664,False,False,0.5150201612903226,0.05161290322580658,False,False,0.0,0.0012096774193548487,0.04314516129032275,0.04596774193548392,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,8,10008,0.05,0.5,0.4,trot,False,1,0,0,13.15999984741211,13.15999984741211,3.35,4.002287292480469,0.304394006729126,0.30817869305610657,0.30768558382987976,0.30000001192092896,0.05000000074505806,body,0.04410937149077654,0.0036813189582810255,0.04475876735523343,0.007120123762612742,0.04410937149077654,0.0036813189582810255,0.032885465770959854,0.04485851898789406,638,0.022683564573526382,0.044872283935546875,0.966692789968652,0.00648454437032342,0.009237028658390045,-0.0037933934945613146,0.09464020282030106,-0.0030390198808163404,0.008465774357318878,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8034591194968553,0.04474298004060984,0.007183428152550964,0.044138471595942974,0.003692459291372405,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5451612903225809,31,1.0,0.91015625,0.5858870967741935,31,1.0,0.8262578616352201,0.04475876735523343,0.007120123762612742,0.04410937149077654,0.0036813189582810255,0.7741935483870968,24,31,0.4995967741935484,31,0.99921875,1.0,0.5032258064516129,31,0.9992138364779874,0.99296875,0.5036290322580645,31,1.0,0.99296875,0.5504032258064518,31,1.0,0.8985849056603774,0.04476586962118745,0.007079547367014279,0.044064000248909,0.0036442555186820247,0.5,31,0.5,1.0,1.0,0.5096774193548387,31,0.5,1.0,0.98125,0.5483870967741937,31,0.5,1.0,0.903125,0.5741935483870969,31,0.5,1.0,0.8490566037735849,0.5330645161290324,0.07419354838709691,False,0.5371975806451614,0.0975806451612905,False,False,0.533467741935484,0.08588709677419348,False,False,0.5142137096774194,0.050403225806451846,False,False,0.0,0.0,0.04475806451612918,0.04717741935483866,True,False
trial_s0.050_d0.500_v0.300_trot_p0.40_nominal.npz,9,10009,0.05,0.5,0.4,trot,False,1,0,0,13.179999351501465,13.179999351501465,3.35,4.005484008789063,0.3041743040084839,0.3079565465450287,0.3074610233306885,0.30000001192092896,0.05000000074505806,body,0.04417553171515465,0.0037254451722889157,0.044824432116001844,0.007254119988380771,0.04417553171515465,0.0037254451722889157,0.0335550531744957,0.045827772468328476,639,0.024453915655612946,0.049602508544921875,0.965962441314554,0.00626119039952755,0.009212862700223923,-0.003601960837841034,0.09471266716718674,-0.0035457455087453127,0.008809630759060383,0.0,0.0,0.0,,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5064516129032257,31,0.9992163009404389,0.98671875,0.5483870967741937,31,1.0,0.903125,0.5975806451612905,31,1.0,0.8040752351097179,0.044808037113398314,0.007326984275428075,0.04420574940741062,0.0037327743287253346,0.0,0,31,0.4995967741935484,31,0.99921875,1.0,0.5052419354838709,31,0.9992163009404389,0.9890625,0.5427419354838711,31,1.0,0.91484375,0.5846774193548386,31,1.0,0.829153605015674,0.044824432116001844,0.007254119988380771,0.04417553171515465,0.0037254451722889157,0.6774193548387096,21,31,0.4995967741935484,31,0.99921875,1.0,0.5048387096774193,31,0.9992163009404389,0.98984375,0.5048387096774193,31,1.0,0.990625,0.5508064516129034,31,1.0,0.8981191222570533,0.04482234641909599,0.007220931381995517,0.044120666570961475,0.003704411544858065,0.5,31,0.5,1.0,1.0,0.517741935483871,31,0.5,1.0,0.965625,0.5483870967741937,31,0.5,1.0,0.903125,0.5693548387096775,31,0.5,1.0,0.8589341692789969,0.5338709677419355,0.06935483870967751,False,0.5380040322580646,0.0975806451612905,False,False,0.5330645161290323,0.08467741935483863,False,False,0.5150201612903227,0.050806451612903425,False,False,0.0,0.001612903225806428,0.043548387096774444,0.04677419354838708,True,False
